,Main effect e2/2,Main effect e2/3,Main effect e3/3,Main effect e2/4,Main effect e3/4,Main effect e4/4,Main effect canonical variate,Canonical variate x e2/2,Canonical variate x e2/3,Canonical variate x e3/3,Canonical variate x e2/4,Canonical variate x e3/4,Canonical variate x e4/4,Age
9,-0.7012437078619569,-0.2843625563493838,-0.181965043501317,0.22451882340173832,0.30698912569509457,0.625813928197306,-0.07090295441782045,-0.3933173573658037,0.06322334679797775,0.07924623856868572,0.13325612069053688,0.06285809405129311,,0.13592390468227322
10,-0.6513376677617893,-0.2918219980455208,-0.1896437558000726,0.21175555848371144,0.299180756113764,0.6232229276523259,-0.04003235877394561,,0.052297940558939035,,,0.049627888575612365,-0.08274228199505049,0.13570542573042835
11,-0.6859929963258026,-0.2891514541067366,-0.18174117161926712,0.22201368831483992,0.30767754310394874,0.6238381665682117,-0.09017732373608756,-0.490915764878168,,0.1230831937787119,0.049520676584733005,0.07456276048934293,0.15345844486116533,0.13590349641770386
12,-0.643179638284368,-0.28971490761971397,-0.1861342522773804,0.21626497375202225,0.3031131897492295,0.6194658493382363,0.04426373748640099,,-0.132315551025221,-0.027995980969266174,0.08091145517553101,,0.07542543720466771,0.1364207787235006
13,-0.6674335571184709,-0.2916212887435971,-0.18130951175706878,0.21987853719732284,0.30756921258259123,0.6346810554781352,,-0.24822349595979798,0.1256764055027494,,,,0.1021355955112677,0.13571312907480712
14,-0.6389934474993417,-0.29530781216407753,-0.19225079450875407,0.20649093376971683,0.29693619713894503,0.6138660644052978,0.023158529682919843,-0.08764390742849608,0.07083637790730217,,0.1088062937915295,,-0.0485028724489835,0.13598036859442844
15,-0.6677409826954717,-0.29727091225864,-0.18746745502231085,0.21592416369549863,0.30285390485214797,0.6250833740126712,0.019020312951862628,-0.20887978214323158,0.17311973074184395,0.040884279724952906,,,0.04860720070253784,0.13629086342435257
16,-0.6417689601922514,-0.2952266442483406,-0.19239144264475708,0.20883571935031267,0.296556298329874,0.613915639325282,0.03682221266346858,0.1402909139095721,,,,-0.037626402779568476,-0.07930468913925032,0.13592601753972625
17,-0.6467335959618177,-0.29608405957525086,-0.19340091950615898,0.21274065127199476,0.2958466623434463,0.6166476266505568,0.019169276761385884,,-0.030577527146722225,,0.06428308004411006,-0.02877795415630435,0.06692860672449209,0.13580509419698567
18,-0.6461844864833286,-0.2982138890140428,-0.19077655548004543,0.2204752781236946,0.2985003022280981,0.6162156633725983,0.055730947523901564,0.0984703799734076,0.04115576780518395,-0.02904918113025158,0.05417268485833563,-0.03348179957485702,-0.07553690440794701,0.13600602278516902
