,Main effect e2/2,Main effect e2/3,Main effect e3/3,Main effect e2/4,Main effect e3/4,Main effect e4/4,Main effect canonical variate,Canonical variate x e2/2,Canonical variate x e2/3,Canonical variate x e3/3,Canonical variate x e2/4,Canonical variate x e3/4,Canonical variate x e4/4,Age
0,,-0.36562803920348624,,,,,,,,,,,,0.07398745190020223
1,,-0.35337734485767885,,,,,,,-0.03853358375567292,,,,,0.07526614433315397
2,,-0.3582624584716695,,,0.19319492753938883,,,,0.00664978059519019,,,,,
3,,-0.3566451065433947,,,,,,,,,,,,
4,,-0.3571219955816367,,,0.19489942518852182,,,,,,,,,0.07485630534962423
5,,-0.3574287201024041,,,,,,,,,,,,
6,,-0.3696093498997577,,,,,,,,,,-0.03228995543275613,,0.07410437172292274
7,,-0.365202007407916,,,,,,,0.12967181410163145,,,,,0.07408191342377274
8,,-0.36702974191294524,,,0.18860975698394675,,,,,,,0.004525105171213824,,0.0738334884348037
9,,-0.36266437458578676,,,,,,,,,,0.015277455238323882,,
10,,-0.371241430867703,,,0.18325470052363121,,,,-0.002262601421347666,,,,,0.07463595502550403
11,,-0.362320447605379,,,0.18910439459940706,,,,0.01608566386131624,,,0.031439824252949174,,0.07468597047221766
12,,-0.35658455528474725,,,0.19499867814900873,,,,,-0.009086577154825937,,-0.03160293132799799,,0.07480624822585472
13,,-0.3585881783696991,,,0.19342902548301846,,,,0.0037812138551022796,,,,,0.07385083162368215
14,,-0.358878468406085,,,0.1917210682219806,,,,0.023360489202012717,,,0.0080719293871491,,0.07409808252456736
15,,-0.36024160341565953,,,0.19386312821070611,,,,-0.057234800713883344,,,0.06652403510842111,,0.07362530019867992
16,,-0.36251583357385087,,,0.18900930789425788,,,,,,,,,0.07406907408596641
17,,-0.3637019224071515,,,0.18798406064617482,,,,,,,,,0.07412098694117411
18,,-0.3597031308937223,,,0.19144143478255807,,,,,,,,,0.07416597436535499
19,,-0.3652805172681082,,,0.18339927995040806,,,,,,,,,0.07376877476911631
20,,-0.362451506501747,,,0.1885455657661245,,,,-0.014537618636226296,0.005693232008086696,,-0.02223873475827526,,
21,,-0.3589921505714505,,,0.19251330326980404,,,,0.021484129645512683,,,0.03971067877927734,,0.07383041884654147
22,,-0.3631845252317912,,,0.18818638417684633,,,,,,,0.02191121492955218,,
23,,-0.35113794458141107,,,0.20189861832306957,,,,,,,-0.08893339584567628,,0.07355392637734809
24,,-0.3634790092298135,,,0.18892199258504777,,,,,,,,,
25,,-0.3574320863371932,,,0.18895456793829202,,,,0.07105014542327631,,,,,0.074337975881284
26,,-0.36775716554415255,,,0.18342917235371653,,,,-0.051971053708251246,,,-0.01782301281667691,,
27,,-0.35955819027347985,,,0.19362530189451574,,,,0.10725130464164406,,,0.023893146892729308,,
28,,-0.36724213620328855,,,0.18508026575657086,,,,0.00014429211033240447,,,,,0.07432693907194317
29,,-0.35966916620684314,,,0.19150090954425456,,,,0.04062127506993836,,,-0.044428553603857,,0.07429670874991527
30,,-0.3601486800618844,,,0.19300826223130899,,,,,,,,,0.07399466489818766
31,,-0.3540055636049088,,,0.1961948134281636,,,,-0.017824613736117698,,,,,0.07389706253876728
32,,-0.3495066319107453,,,0.20193740510354163,,,,-0.0016217381843076138,-0.009859700803610467,,,,
33,,-0.3633552295719546,,,0.1920907075208482,,,,,,,,,0.07419574134249127
34,,-0.3467236411789863,,,0.2045130805219758,,,,-0.013214464637879174,-0.04613481017284486,,-0.033181437090833085,,0.07469069992303663
35,,-0.348786011221826,,,0.20269278898516982,,,,0.03455040713084027,0.05290608216251197,,,,
36,,-0.3555841181207144,,,0.19508838570638307,,,,,,,,,
37,,-0.36439943794428314,,,0.1900173058140211,,,,0.08475764409645062,,,-0.003950670260055913,,0.0740051170164081
38,,-0.361563021667406,,,0.19039597797907443,,,,,,,-0.026616603517704174,,0.07444444948352387
39,,-0.36140032819446893,,,0.19007138834131385,,,,-0.053471219114083875,-0.022899749250213236,,-0.006585220659928833,,
40,,-0.3620715482034127,,,0.18938933633473462,,,,0.02684994253996614,,,,,0.074475061651241
41,,-0.359503034917425,,,0.19284995185832451,,,,0.04363639883795304,,,,,0.0742922812362661
42,,-0.36472771956478806,,,0.18606209526274295,,,,,,,,,0.07417122103681735
43,,-0.3588058461019635,,,0.19412850109466612,,,,,,,,,0.07423102341399941
44,,-0.36334657950886967,,,0.19005006532477448,,,,,,,0.019262443343117417,,0.07423558569393571
45,,-0.34871748589971935,,,0.20356596674867622,,,,0.015189789132418027,,,0.022562438718932532,,0.07409493958028139
46,,-0.3600289565863468,,,0.1916694460997678,,,,0.031917858244779405,,,,,0.07406406533609423
47,,-0.36628953164789335,,,0.1892552859135234,,,,-0.08298833465781007,,,,,
48,,-0.35564402668252953,,,0.19456318743623965,,,,0.02264378410485697,,,,,0.07422384495840244
49,,-0.3622218469188327,,,0.18825093245841037,,,,-0.00540167639902431,0.00718951454275373,,0.05620956719150325,,
