,Main effect e2/2,Main effect e2/3,Main effect e3/3,Main effect e2/4,Main effect e3/4,Main effect e4/4,Main effect canonical variate,Canonical variate x e2/2,Canonical variate x e2/3,Canonical variate x e3/3,Canonical variate x e2/4,Canonical variate x e3/4,Canonical variate x e4/4,Age
0,-0.15295056356748182,-0.36562803949831185,-0.326057847349171,0.20289482965225802,0.1852073385853125,0.43827665976071933,,,,-0.04602285677895119,-0.0778426433945339,,,0.07398745188852898
1,-0.1652670985726005,-0.35337734622926936,-0.31354832301246083,0.216036821376031,0.19752554814462495,0.42694330290757637,0.047498400761857365,,-0.03853358365058741,-0.07579727452288612,-0.12824831545037035,,0.2746881780314023,0.07526614436758097
2,-0.13886436320675927,-0.3582636412324056,-0.31810242247630266,0.1942307927489761,0.19319397166434427,0.43688257664241403,,-0.13479474243514478,,-0.03584567327954435,0.2744218261165908,,-0.1314356697850539,0.0731746567508403
3,-0.1843049477921604,-0.3566451047861177,-0.3142444257485352,0.21359471149411294,0.19774767925254894,0.45901315044292174,-0.030789964645573084,-0.21808181617224592,0.0764920321991319,,0.13069939137153133,,,0.07475592253155124
4,-0.18119306108242786,-0.3571219595653431,-0.316209116800816,0.20983321589893597,0.19489946335872066,0.4407769068107887,,-0.10426572262660276,,0.032663284839147266,-0.10173741836125338,,0.18175771346958072,0.07485630394818575
5,-0.17355792575184362,-0.3574287192744008,-0.31743048841340143,0.2126013793514391,0.19337933450982867,0.43525719510425465,,,,,,0.038569372705811296,0.1519628194244079,0.07409565960455507
6,-0.14254071187832396,-0.36960934991392314,-0.32695792560798226,0.20084609493450578,0.1846963998510862,0.44407576182464,0.055177263887894804,0.24892465111397136,,,-0.15863717188840165,-0.03228995543183366,,0.07410437172319057
7,-0.17704495430718895,-0.36520200740968145,-0.32521434788402387,0.20470721181169105,0.18578692599395963,0.4622025770878511,-0.030101808900488705,-0.4069097699877563,0.12967181410127226,0.041903023604619484,,,0.18555501634309063,0.07408191342363242
8,-0.1644491170030082,-0.3670297419818656,-0.3229807176912629,0.2057433202988275,0.18860975692854814,0.45117593429337005,0.0266933289869172,0.15032149440746256,-0.1667420294726908,-0.07223413693396138,,,0.1556844048660856,0.07383348843162105
9,-0.16275106715309615,-0.3626643745994034,-0.3206011830654633,0.21163405288948087,0.19055560964664636,0.44225008909956315,,0.46573851487211065,-0.08342002808066812,-0.029214314890033614,-0.32271997366409727,,-0.052447258515321366,0.07431049236356639
10,-0.16910125168313808,-0.3712414309493297,-0.3285869062541165,0.19946179990079263,0.18325470042896866,0.4625138849374308,-0.04383494339187547,,,,,,-0.1418350972721028,0.07463595500120944
11,-0.1628444529767117,-0.3623204476057511,-0.32151125047204465,0.19794535054419798,0.18910439459862183,0.4563689657835768,0.027851399569993152,-0.23142848103862687,,-0.031238457734344412,0.13252284091732028,0.03143982425305188,0.11047000931051781,0.07468597047222442
12,-0.1775384912412406,-0.35658455528756816,-0.3178127479600981,0.21025828667130034,0.1949986781458392,0.4514392881868066,,-0.12289709499374864,0.03993845185913675,,,-0.03160293132790588,0.1561780016022706,0.0748062482259873
13,-0.15956656175613038,-0.35858817803940873,-0.3182713398166543,0.20378638807341723,0.19342902583201071,0.4543701653955431,-0.028098190228062075,0.12416666927530189,,0.07360536645875725,-0.16500853580500152,,-0.0682931637117491,0.0738508316222079
14,-0.18035994847026157,-0.35887846874821283,-0.3181994813932231,0.20712261288292702,0.19172106783768397,0.4463019516639381,0.039661884375587764,,,-0.0366459428160128,0.11510921288691277,,-0.16164731697282095,0.07409808254511029
15,-0.16633572662015267,-0.36024160340120187,-0.31703506801675135,0.20671074993297264,0.19386312822291707,0.44853428969852166,-0.023389959380093566,0.11428770224661462,-0.0572348007140548,,-0.09970632542199327,0.06652403510790018,-0.06234446077030523,0.07362530019871834
16,-0.17701262581060384,-0.3625158348879155,-0.32219199886131306,0.197952099762216,0.1890093065480096,0.4475101727746802,,-0.1744774281576664,,0.017324809091283904,0.20181332165240787,,-0.07747309135612505,0.07406907398101858
17,-0.16398996356198117,-0.3637019224056495,-0.32288710309057345,0.20624031000016546,0.18798406065017773,0.44871576540259195,,,,,-0.05212349660921991,,0.07952845376466053,0.07412098694313936
18,-0.17479417670613268,-0.3597031309365555,-0.31929208138321236,0.21156482683258687,0.19144143473755032,0.44983496637125353,-0.03913248421956718,-0.14278891296412438,0.045565337149682764,0.02772466005098885,,,,0.07416597436384832
19,-0.15475189468421055,-0.36528051631197206,-0.3256161469049056,0.2032683869865064,0.18339928103172282,0.4465420961553118,,0.14317599381699048,,,,-0.06858924559734064,,0.07376877478465076
20,-0.15929449142007138,-0.36245150524688746,-0.3226117421028351,0.20194380261501305,0.18854556705283831,0.445168211225991,0.024113056620055733,,,,,-0.022238734826876605,0.063063983049958,0.07432983154651196
21,-0.1602949822947597,-0.3589921159390908,-0.31872833827892827,0.21067276465490695,0.1925132677686265,0.4523832515162101,-0.0203122311545347,,,,-0.11150393996943109,0.03971068856620288,,0.07383042334148393
22,-0.15724487085008423,-0.3631845252026761,-0.3227471775765104,0.20521227503119438,0.18818638420542289,0.44277084304012615,-0.030061952812616834,0.0932065420913609,0.04332920231630494,0.020897654932534374,-0.046108254384558116,0.021911214928431653,-0.16329831269672387,0.07413907326111925
23,-0.21199319326626687,-0.35113794449820573,-0.308964111679314,0.22166944271386524,0.20189861840743142,0.45576572071276017,0.0437178483411213,0.15338919304438484,-0.06835652388484464,-0.08411078065818955,,-0.08893339584516195,0.12552809256030129,0.07355392637917149
24,-0.16449664888801116,-0.36347900924238624,-0.32222611618971475,0.20324714306861408,0.18892199257289455,0.4516571227497999,,,0.037569030112511406,-0.033574988026886896,0.049408016436587536,-0.0295420942247607,-0.03820342052185792,0.0739893197408836
25,-0.1658950753730248,-0.35743208626132167,-0.320835663358033,0.20895815330184048,0.18895456803806526,0.4528729495799389,,,0.07105014543662827,0.01862261094275724,-0.035629027169150285,0.042561875155380804,-0.04152907399267291,0.07433797588580784
26,-0.17416083090158563,-0.36775716576880496,-0.3277036550528534,0.19786154386551913,0.18342917213887114,0.4609498319699423,0.03084930523559901,,-0.05197105370214259,-0.038592565191708186,-0.05213757623908937,-0.0178230128155128,0.1896266545022337,0.07458070537672681
27,-0.1671249067077524,-0.3595581933086242,-0.3172606242372785,0.1917049188156043,0.19362529936819733,0.4379346567233919,-0.03562142833849901,-0.3120681293313412,0.10725130511102338,0.03989664452840059,0.2481724587270402,0.02389314653932308,-0.14276685391298802,0.0741940177648642
28,-0.1426178679398061,-0.36724213734115574,-0.32796452970424905,0.20296455085124426,0.18508026453653054,0.4352074834514577,0.025720388112821343,0.15968267232493324,,-0.0817566808600784,-0.06952420741305175,-0.028938804642019356,0.04611311659909555,0.07432693892742182
29,-0.1610119404890553,-0.3596691662431803,-0.32056165701496675,0.20753859886675854,0.1915009095131036,0.4441043620872179,0.01992310176160628,,0.040621275088843986,-0.05874081750329154,,-0.04442855359815656,0.06734003009887865,0.07429670874394641
30,-0.15391666640790388,-0.3601486798788598,-0.3182544972200395,0.20961836802483583,0.19300826236273788,0.4527915383833109,,,-0.02385626552032803,-0.02231426840019031,,0.022890052406028566,0.041361537411270265,0.07399466487488777
31,-0.16674998727197735,-0.35400556429414753,-0.3141486183956128,0.2019150248310005,0.1961948128111334,0.4589641764565317,0.07097079853045835,0.3302244994211779,,-0.05568585175728577,-0.37168418116620217,-0.039443693989959366,0.22538463977285908,0.07389706251027026
32,-0.19606514703957575,-0.3495066330962996,-0.3092277684402045,0.21952261741475884,0.20193740377205943,0.4361890426082088,,-0.30692766313679115,,,,,0.3058833353035193,0.07461088913755583
33,-0.17669439910729715,-0.3633552304626786,-0.3185211304893085,0.2108791295131118,0.19209070655117316,0.4566077359131854,0.023427471996744793,0.14403538792018838,-0.10777170642102657,-0.02855920417451883,-0.06105814689450879,0.03899554842724113,0.03778559313942952,0.07419574122396685
34,-0.22348586051928895,-0.34672364121114774,-0.30684305455968247,0.22314358974119655,0.20451308049232114,0.4643428799459478,0.06322159584158728,0.3917091117682072,,-0.0461348101724413,-0.15306415741782525,-0.03318143709075214,-0.08289264660837886,0.07469069992210028
35,-0.22361697696852895,-0.3487860117650793,-0.3083508308086165,0.21874508464759757,0.2026927905255612,0.45838513828086863,-0.0626656498039235,-0.3967898553430538,0.034550405115900386,0.052906079545355825,0.1304828062069823,0.10117536696553991,0.015009547705340945,0.07405966414795227
36,-0.18963662120772404,-0.35558412212161555,-0.3154672171388501,0.21429408013630533,0.19508838131317044,0.4568639223767134,0.016280322448189364,0.0954915210690955,-0.020155700580626032,-0.017276919095658393,,-0.0380232786190597,,0.07419334653489347
37,-0.1626640286776989,-0.3643994380356333,-0.32166997283487475,0.20865778309973324,0.1900173057035374,0.44793061006163615,,0.02849654519942732,0.08475764408572851,-0.045604258926280575,-0.018233581997680545,,-0.045877534833996314,0.07400511702122746
38,-0.17175093479070894,-0.3615630216839723,-0.32075819848670795,0.20498264272997238,0.1903959779358855,0.45064873759433655,0.02804448726054429,0.11615477974101274,0.04735434805402173,-0.03759056743414178,0.09447382985393997,-0.026616603510101436,-0.16573129944424586,0.07444444948565222
39,-0.1605109880206459,-0.361400328148225,-0.32117849243759455,0.20147935581320184,0.1900713883894671,0.4503364320606616,0.038192886236049585,-0.029154924770356864,-0.05347121911531619,-0.022899749250539916,0.10415549249095371,,0.04614850754154565,0.07451745696956748
40,-0.16150525276408495,-0.36207154812245007,-0.32189277277865697,0.2069250973430209,0.18938933643098957,0.44510978901273845,-0.02967443798757711,-0.1495161207826939,0.026849942531739623,0.059247309544188304,0.11216205676732144,0.021344605750374154,-0.09976223179853108,0.07447506165176929
41,-0.16711542397459644,-0.35950303525758764,-0.31934931875754996,0.20849502912494833,0.19284995105462172,0.45341640641898584,-0.046954025414755414,-0.13868554853302836,0.04363639942627381,0.030057757075839985,0.027768656795419715,,-0.010064369774945953,0.07429228133010528
42,-0.1614319402957902,-0.3647277194353,-0.32525207101250875,0.2016756564606697,0.18606209537879959,0.44831633356845324,-0.018569802799459734,,-0.032210750125294126,0.013213085577867907,-0.17632484737801346,0.069890097543047,0.1188237942819914,0.07417122103611633
43,-0.17856807664609106,-0.35880586887464666,-0.31691823382074125,0.21063111591632608,0.19412848259458476,0.4464206773532059,-0.03062855821793297,-0.18273710203077762,-0.017489538771212777,0.04350354653604964,,-0.022102102772303088,0.146513823912899,0.07423102348306204
44,-0.16744009457968057,-0.3633465793701233,-0.32166726896164416,0.20903906949647094,0.1900500654866796,0.44360769250960974,0.01404591132105804,0.04446440003273991,-0.08835423953272598,-0.05032583220301905,0.024970660379458887,0.019262443282713964,0.06402847936188884,0.07423558568743135
45,-0.20273643398202373,-0.3487173890825893,-0.30709264947176357,0.22131190327198594,0.20356603144297095,0.45414795040657574,-0.057124378098014086,-0.28602279923406576,0.015189786971174556,0.05362601080023983,0.15852733667856592,0.022562474889039064,-0.021007188203005973,0.07409496522799823
46,-0.16822175901980688,-0.3600289566009084,-0.3187122964162448,0.20341704830113636,0.19166944608329198,0.45328158042435407,0.022930936015263706,-0.09849548347986517,0.03191785824439681,-0.051235525076483386,0.13776023378776825,-0.07003772826001299,0.07302158079952403,0.07406406533594802
47,-0.1623586300284072,-0.36628953182096274,-0.32173154418263883,0.20487715291203049,0.18925528585677026,0.45165094366199726,-0.04335404456899853,0.0440592593158858,-0.0829883346825761,0.034233846091607394,0.011635440811262826,0.012741014171948999,-0.06303527027705565,0.07482324194753452
48,-0.1850883846737728,-0.3556440267939263,-0.31712954489991313,0.21362646251531048,0.1945631873307492,0.44686899776899713,-0.055139819389628315,-0.11345083023748675,0.0226437841064417,0.0023102906953577215,0.02316334012547137,0.023101828450666377,-0.012908232530130322,0.07422384495416559
49,-0.1647281531819597,-0.36222184691622283,-0.3233324361879754,0.21030889325035818,0.18825093246060376,0.44855307711636705,-0.01423751185755337,-0.019472093075335952,-0.0054016763979834554,0.007189514543152644,-0.06964913270752472,0.05620956719161108,0.016886308588508134,0.07434354418047828
