,Main effect e2/2,Main effect e2/3,Main effect e3/3,Main effect e2/4,Main effect e3/4,Main effect e4/4,Main effect canonical variate,Canonical variate x e2/2,Canonical variate x e2/3,Canonical variate x e3/3,Canonical variate x e2/4,Canonical variate x e3/4,Canonical variate x e4/4,Age
0,,,,,,,,,,,,,,0.13580972111140685
1,,,,,,,,,-0.09928506013352631,,,,,0.13619232211882323
2,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,0.13506239130555697
4,,,,,,,,,,,,,,
5,,,,,,,,,,,,-0.043988175371589264,,0.13604262193629327
6,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,0.13529070929795284
9,,,,,,,,,,,,,,0.13592390468227322
10,,,,,,,,,,,,0.049627888575612365,,0.13570542573042835
11,,,,,,,,,,,,0.07456276048934293,,0.13590349641770386
12,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,
15,,,,,,,,,0.17311973074184395,,,,,
16,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,0.13600602278516902
19,,,,,,,,,-0.06517960287590664,,,,,
20,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,0.13593293937259993
22,,,,,,,,,0.039256653453734525,,,,,0.1357406055777049
23,,,,,,,,,0.038371733694381564,,,,,
24,,,,,,,,,0.007772726955630735,,,-0.044267955593526545,,
25,,,,,,,,,,,,,,0.13607293376135138
26,,,,,,,,,-0.09321601818696013,,,-0.0675969103098663,,0.13608737629893347
27,,,,,,,,,-0.08072858562045358,,,,,0.1355918006900237
28,,,,,,,,,,,,,,0.13558194109031116
29,,,,,,,,,-0.01651023639934441,,,,,0.13585779646955232
30,,,,,,,,,-0.034261796012521786,,,,,
31,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,0.13582253135564284
33,,,,,,,,,-0.06799507834250766,,,,,0.13578162541814054
34,,,,,,,,,,,,,,0.13567863239093297
35,,,,,,,,,,,,,,0.13570058455526532
36,,,,,,,,,-0.06136006762211771,,,,,
37,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,0.13577443926077876
40,,,,,,,,,,,,,,
41,,,,,,,,,0.11638772959676041,,,,,
42,,,,,,,,,,,,,,0.13561792700191438
43,,,,,,,,,-0.08918868206222698,,,,,0.1355491116102412
44,,,,,,,,,0.075562970112719,,,,,0.13591586602990563
45,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,0.13549646943169544
47,,,,,,,,,,,,,,
48,,,,,,,,,,,,0.022817294491133754,,0.13653831384312456
49,,,,,,,,,0.08700431849250058,,,,,0.13551515068660105
