,Main effect e2/2,Main effect e2/3,Main effect e3/3,Main effect e2/4,Main effect e3/4,Main effect e4/4,Main effect canonical variate,Canonical variate x e2/2,Canonical variate x e2/3,Canonical variate x e3/3,Canonical variate x e2/4,Canonical variate x e3/4,Canonical variate x e4/4,Age
0,,,,,,,,,,,,,,0.07398745190020223
1,,,,,,,,,-0.03853358375567292,,,,,0.07526614433315397
2,,-0.3582624584716695,,,,,,,0.00664978059519019,,,,,
3,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,0.07485630534962423
5,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,0.07410437172292274
7,,,,,,,,,,,,,,0.07408191342377274
8,,,,,,,,,,,,,,0.0738334884348037
9,,,,,,,,,,,,,,
10,,,,,,,,,-0.002262601421347666,,,,,0.07463595502550403
11,,,,,,,,,,,,,,0.07468597047221766
12,,,,,,,,,,,,,,0.07480624822585472
13,,,,,,,,,0.0037812138551022796,,,,,0.07385083162368215
14,,,,,,,,,0.023360489202012717,,,,,0.07409808252456736
15,,,,,,,,,-0.057234800713883344,,,,,0.07362530019867992
16,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,0.07412098694117411
18,,,,,,,,,,,,,,0.07416597436535499
19,,,,,,,,,,,,,,0.07376877476911631
20,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,0.07383041884654147
22,,,,,,,,,,,,0.02191121492955218,,
23,,,,,,,,,,,,,,0.07355392637734809
24,,,,,,,,,,,,,,
25,,-0.3574320863371932,,,,,,,,,,,,0.074337975881284
26,,,,,,,,,-0.051971053708251246,,,,,
27,,-0.35955819027347985,,,,,,,0.10725130464164406,,,,,
28,,,,,,,,,,,,,,
29,,,,,,,,,0.04062127506993836,,,,,0.07429670874991527
30,,,,,,,,,,,,,,0.07399466489818766
31,,,,,,,,,,,,,,0.07389706253876728
32,,-0.3495066319107453,,,,,,,,,,,,
33,,,,,,,,,,,,,,
34,,,,,,,,,-0.013214464637879174,,,,,
35,,-0.348786011221826,,,,,,,0.03455040713084027,,,,,
36,,,,,,,,,,,,,,
37,,,,,,,,,0.08475764409645062,,,,,0.0740051170164081
38,,,,,,,,,,,,,,0.07444444948352387
39,,-0.36140032819446893,,,,,,,-0.053471219114083875,,,,,
40,,-0.3620715482034127,,,,,,,,,,,,0.074475061651241
41,,-0.359503034917425,,,,,,,0.04363639883795304,,,,,0.0742922812362661
42,,,,,,,,,,,,,,
43,,-0.3588058461019635,,,,,,,,,,,,0.07423102341399941
44,,-0.36334657950886967,,,,,,,,,,,,
45,,,,,,,,,,,,0.022562438718932532,,0.07409493958028139
46,,-0.3600289565863468,,,,,,,0.031917858244779405,,,,,0.07406406533609423
47,,-0.36628953164789335,,,,,,,-0.08298833465781007,,,,,
48,,,,,,,,,,,,,,
49,,-0.3622218469188327,,,,,,,-0.00540167639902431,,,,,
