id,Main effect canonical variate,Main effect e2/2,Main effect e2/3,Main effect e3/3,Main effect e2/4,Main effect e3/4,Main effect e4/4,Age,Canonical variate x e2/2,Canonical variate x e2/3,Canonical variate x e3/3,Canonical variate x e2/4,Canonical variate x e3/4,Canonical variate x e4/4
Fluid intelligence score: Component 17,-0.0013118292610663274,-0.04177017119322585,0.009502696965752747,0.012272823126511128,0.022336606481446013,0.026474128063533057,-0.02881608344423494,-0.006554971084295961,-0.09327643125956012,0.0067382245609941575,0.013154965791070441,-0.001659016640836922,-0.001957369624414243,0.07568779791199685
Fluid intelligence score: Component 18,0.026305915478310293,-0.03659621654034756,0.007723082226076889,0.010421222388356933,0.02099170142617641,0.024938367188451514,-0.02747815668902531,-0.0065009096825837265,0.07388657071916714,-0.01628336469054115,-0.017261594159685475,-0.031845130576041394,-0.015154188951442951,0.03296362313730229
Fluid intelligence score: Component 19,0.007491562995036755,-0.03208950934177056,0.0077525867904257835,0.009982568570325591,0.020843791044933974,0.024351813265178216,-0.030841250329344466,-0.006646531366664782,0.08294194191551599,-0.016287754220041483,-0.033353962012631334,-0.020746252007295365,-0.0064436458809774225,0.0013812352007563358
Fluid intelligence score: Component 20,0.02815731814273893,-0.04921439886219253,0.01147797497138221,0.01488697460658522,0.020996715317286193,0.028794102035657153,-0.026941368068951685,-0.006559868672315858,0.10402115492860833,-0.0465715841966637,-0.016301240695385185,0.02366005793444906,-0.00956224453207051,-0.027088825294993873
Fluid intelligence score: Component 21,-0.005674804142614552,-0.04134063605117172,0.00932732757528927,0.011611203005993158,0.0209660961676432,0.0259011995034191,-0.026465190201490844,-0.00671846405358629,-0.14359622999561847,0.024306125320080273,0.0010338788792262094,0.028956125072425447,0.00924499869664199,0.07438029788479687
Fluid intelligence score: Component 22,0.01648462358376981,-0.04247350847557475,0.009841044269815975,0.012343576646784567,0.022325821051269436,0.026659984618425534,-0.02869691811103441,-0.0064818098970861595,-0.03315715076446886,-0.008730323429932397,-0.005365045518639588,0.039580408808290196,-0.024302133981455983,0.04845886847047456
Fluid intelligence score: Component 23,-0.00041367158021257086,-0.05308297120729013,0.013588664147854946,0.013968914460720405,0.023725656035161427,0.028218742422288667,-0.02641900585894298,-0.006352963489399934,0.0538721303660945,0.037309542929629146,-0.004528247289287944,-0.008759661083164777,0.009149700534171188,-0.0874571370371639
Fluid intelligence score: Component 24,-0.021256439223225416,-0.0164148038961602,0.004908519451533193,0.007457748439467876,0.018104977536896497,0.021753694685033926,-0.035810136217057115,-0.006626910667327087,-0.13429901225839427,0.011267602490539376,0.013574349598712128,0.011734856082928236,0.02880670167104617,0.047659063192246234
Fluid intelligence score: Component 25,0.011240575520532706,-0.04105440828817374,0.010688927436379381,0.012030587284635548,0.020673777516045495,0.026093473489192054,-0.028432357438330908,-0.006436386469006378,-0.011295835699709713,0.00849977831468322,0.002292466546548144,0.04680228613053352,0.005794130028105329,-0.04085224979958939
Fluid intelligence score: Component 26,0.004734429193556827,-0.036051664583603496,0.006332459819917869,0.008986776761599938,0.033277457258651916,0.023281634848157692,-0.03582666410496605,-0.00647351392914102,-0.06400652396914275,-0.004437113445450684,-0.0022269158326714347,0.10600410934600892,0.0035973971672347087,-0.03419652407212092
Fluid intelligence score: Component 27,0.000898265009285457,-0.035329388867260544,0.008605827601316297,0.011270982497791914,0.018649423735952023,0.02587267793847797,-0.029069522906471596,-0.006539093306782237,-0.11139961900104024,0.023884567458963415,0.008309210419145023,0.05076030741841136,0.009543269747340348,0.019800528966245557
Fluid intelligence score: Component 28,0.0008187237194628926,-0.031170866334713145,0.007991072161978132,0.010215860115045484,0.021404651249079695,0.024311171707186333,-0.03275188889875774,-0.006531004270989029,0.06781694671338004,-0.0269688429225132,0.004469122807476052,-0.05677267591696081,0.004500870463779433,0.00777330257380716
Fluid intelligence score: Component 29,0.011443721818438508,-0.040075301887732874,0.009852305026159233,0.012623206738858367,0.018431224658828696,0.027167202461119675,-0.027998636997554137,-0.006722759056866063,-0.0013163865741876095,-0.01787453539328289,-0.022506126296363383,0.10147533630985092,-0.02458881994709303,-0.023745746280168668
Fluid intelligence score: Component 30,0.005920202898983304,-0.03694082771774055,0.008969305601239428,0.012031001890954721,0.020686929908912802,0.0260703567790296,-0.030816766462682634,-0.006810922645877056,-0.03656954250018605,-0.006759172276447846,-0.031082294845501363,0.020150801911868504,1.9701577423966677e-05,0.0601607090315971
Fluid intelligence score: Component 31,0.021062906829545702,-0.03419749890603627,0.009434916917435407,0.011327200761735122,0.02143999798998472,0.024770341806008452,-0.03277495856939039,-0.006391112359597732,0.09212298109924591,0.008357270812903333,-0.011676518425572616,-0.020093056759034257,0.027529911637164912,-0.07517768153539975
Fluid intelligence score: Component 32,-0.015332511936041604,-0.04323316740043289,0.00951612714328302,0.012103865402065931,0.02228810859068906,0.026526982248620323,-0.027201915984453276,-0.006570416925146798,-0.011516773026744863,0.021988224550815123,0.007981135089704378,-0.007696479842380629,0.006240112791541039,-0.032328731498841815
Fluid intelligence score: Component 33,-0.003513763163623135,-0.040869007454694496,0.009947601725820618,0.013135328448131893,0.022148981566311714,0.02734733407789886,-0.03171023836371748,-0.006588920681548377,0.015422095700504042,-0.012231108982036255,-0.010039096988811355,0.03712491921966193,0.00727537071040282,-0.0410659428235236
Fluid intelligence score: Component 34,-0.026737115980182545,-0.03616210671636962,0.009177778099825984,0.011747054325060565,0.022286437106903655,0.02580479438227419,-0.03285395719793606,-0.006423627801033787,-0.042001630884347996,0.03462435856377148,0.012974034857274044,0.012985821267896018,0.0049746133172088635,-0.050294313102437316
Fluid intelligence score: Component 35,0.028458324495933714,-0.03866335272069495,0.008371355213305115,0.010928589764368031,0.020971232842796086,0.02546595330692072,-0.027073778406969062,-0.006620592476703077,0.06764782966599553,-0.020846229016414995,-0.017862811797881975,-0.006845069709439749,-0.004399402739471305,0.010764008093227527
Fluid intelligence score: Component 36,-0.007329172575178688,-0.02377665553289128,0.005560979823882012,0.008211781540477855,0.017673570585911152,0.022705562227418884,-0.030375238645041446,-0.006553476487315486,-0.07061304741225158,0.01383718474369238,0.015404332752543727,-0.037609854311204956,0.014252972191431415,0.05739923946002053
Fluid intelligence score: Component 37,-0.01652648121865145,-0.0399912776963055,0.00915599454479757,0.011167311202275298,0.02128792045125333,0.025300131173336193,-0.02692007967568465,-0.006566225152598011,-0.061498132679170835,-0.04960860411479733,-0.01286943700952009,0.01603619627830536,0.0052003284521896995,0.08621316785388958
Fluid intelligence score: Component 38,-0.0369315189209251,-0.040324440280661296,0.008774259037448972,0.011721515769191934,0.022085982625040627,0.026044509276461764,-0.028301826427749532,-0.006534037334624106,0.004152847413394353,0.024069601546506652,0.012152611300122643,-0.018258635606458573,0.01892349698357277,-0.07797144055778964
Fluid intelligence score: Component 39,0.0030726473969729527,-0.045982582804568274,0.010758548563139552,0.013486609859480973,0.02227387799535596,0.02790209092413787,-0.028438544537734603,-0.006545452537706209,-0.09344238092461199,0.017608016103521012,0.013585967873521064,0.0855746291061816,0.013110228032712813,-0.0333638127934687
Fluid intelligence score: Component 40,0.018597381313988897,-0.044210027382993365,0.009977625638507421,0.013287783567988288,0.023441637806139958,0.02758016225203216,-0.030077181881997622,-0.006571962270263848,0.16518859826063134,0.006168926869843343,-0.022265190815928905,-0.013775878904633922,-0.021677006828330184,-0.09504206726784963
Fluid intelligence score: Component 41,-0.013068377730007921,-0.0399197295144258,0.010305168266307126,0.01300054512392865,0.01792329999983188,0.027414310592853482,-0.02872359446871384,-0.0064332981597249,-0.0064193904672388575,0.01083573256542621,0.02171798056709848,-0.05827286794620189,0.007903493527551068,0.011166674022976246
Fluid intelligence score: Component 42,-0.012034319874158062,-0.03865664886137294,0.009685186982896386,0.01145608676551499,0.022130528526403848,0.025642819648902325,-0.03025797306258181,-0.0067069708191069555,-0.02912714008480918,-0.015478617560403982,0.020805612152996315,-0.008084303254957684,0.006684528235747843,0.013165600637086227
Fluid intelligence score: Component 43,0.006910121868972739,-0.04179401090447258,0.009862921824278519,0.012721898913036178,0.02413224787449385,0.027213973845328098,-0.03213703155285158,-0.006601588090803711,-0.03754129244619934,-0.017735782486991338,-0.022888940869941646,0.058156501857796104,-0.02231611630067463,0.049235752115864735
Fluid intelligence score: Component 44,-0.007612289605394793,-0.04406340665437933,0.00970747700364232,0.012437395651062739,0.021325020412649533,0.0267272637069312,-0.02613375012018719,-0.006621307170527535,0.047650926584299744,-0.004790192914339607,-0.007106980133732312,-0.017338047546153718,0.01041024049250986,-0.03643823608814644
Fluid intelligence score: Component 45,0.004005268526958668,-0.0310363813616647,0.007993881309869992,0.011211360082674603,0.021231971054716064,0.025349814013667687,-0.034750645099556866,-0.006800907624480879,0.11421564114380878,-0.037371574544549875,-0.01095242056370753,-0.006227177628687437,-0.0182093429862463,-0.03744985689421028
Fluid intelligence score: Component 46,-0.012407428884084042,-0.05070420284465685,0.011348255938285002,0.014010119387147404,0.02427036288171353,0.028234358007070547,-0.027158893369803372,-0.006445666143892297,-0.10727276050592731,0.01643315594749265,0.014019714780534065,0.0009271791893781662,0.0018214628195697663,0.06166381888483845
Fluid intelligence score: Component 47,-0.018704449642691055,-0.04540792859046383,0.010761741722811214,0.01337801882090399,0.021935943561074058,0.027666266260392005,-0.028334041774953436,-0.006482180584118951,-0.06782250796107873,0.003555347130543627,0.01739958420447313,-0.0009103746296649441,0.010563752362563954,0.018509749251581352
Fluid intelligence score: Component 48,0.006867088885488473,-0.041435845369271876,0.010415151804353744,0.014104569867641222,0.02038619548382002,0.02829024544764252,-0.03176031723444783,-0.006663029208192561,-0.02386962917786582,0.02471031244681311,-0.009412395596925471,0.08715409368925464,-0.02850219810781198,-0.043213094368475105
Fluid intelligence score: Component 49,0.028158562883076037,-0.04375215312567567,0.008371518367550863,0.012569389787964059,0.02503087343662314,0.026734270742977698,-0.02895389920971338,-0.006654806864928726,0.1701857007743047,-0.005272784206879653,-0.02819650200133697,-0.05909209106298269,-0.036385352515835426,-0.013080408103967038
Loneliness: Component 0,-0.007797967325172897,0.10928796153273562,-0.020705578017385175,-0.0007197028502820485,-0.013245324690715928,-0.019308618304135095,-0.055308737669646994,-0.09081434099219277,0.049862880897977184,0.018897517751766867,0.010075557555250707,-0.06086830250331697,0.009156174203733838,-0.03492179522986539
Loneliness: Component 1,-0.022442782166051552,0.11815486328284719,-0.022220229437702913,-0.001080875858178737,-0.013819182574037591,-0.01977148702506757,-0.06126308838723718,-0.09117665976788952,-0.08092438055576491,-0.0005408147368768564,0.017681042800169747,-0.008154656368614208,-0.0010628390788539929,0.05055886577491872
Loneliness: Component 2,-0.01457657402280314,0.11143170990199879,-0.020721005961144446,0.000370790999362621,-0.013351398045441458,-0.018667427892276007,-0.059062669001852725,-0.09096396587616126,-0.019305854251330808,-0.023117507679846258,0.0015261904857330158,0.017641696718502582,-0.0005195160841060629,0.009198416789699931
Loneliness: Component 3,-0.00495664572602267,0.10040698139897292,-0.017182633197925238,0.0018543641982518904,-0.011802206197114591,-0.016810985662291354,-0.05646552053922099,-0.09085213518623463,-0.0682182945093646,-0.01507458972443181,0.0026576989389042655,0.026466939323639756,-0.009494419212715868,0.05870601945728306
Loneliness: Component 4,0.015790924397228193,0.10859691543530622,-0.020176431635560793,0.000342610807896544,-0.013517093588544752,-0.018295875145713177,-0.05695012587274067,-0.09107720259242458,0.01533979258289941,0.016011212232052128,-0.00776080823186978,0.04228230212853871,-0.014757264272964522,-0.0353243100416607
Loneliness: Component 5,0.03248821673505647,0.11425852174951937,-0.019546412946802646,0.0012637378034236273,-0.014324354933409871,-0.01735938857177863,-0.06429210310027757,-0.09106692319115621,0.02818434956412342,-0.01121549905892999,-0.026242101841080372,0.03804459065500973,-0.032982611083609864,0.03669948849925426
Loneliness: Component 6,-0.019361443414677843,0.08999710217127195,-0.01570204146033543,0.004268637987536015,-0.009721653670858244,-0.014524321983570178,-0.05431772304337842,-0.09096990468635263,-0.0901156143660933,0.007705401767414451,0.008974972710522972,0.06857161238570277,0.007791731897972682,-0.02228954780933125
Loneliness: Component 7,-0.0042194381826705886,0.10746676338327436,-0.018998485282612724,0.001352596250450112,-0.01235165494865046,-0.016927430607322755,-0.06054178879447517,-0.09102077172305938,-0.020566590548875403,0.0036942053322119297,-0.0017440436252230374,0.011286834340581245,0.02596837291310615,-0.022858216595313906
Loneliness: Component 8,0.029833232606793558,0.10815658312370861,-0.02048971969067251,-0.0002313876706473037,-0.014154045557608397,-0.018625446351001766,-0.05465598385315741,-0.09103812396954046,0.0648348788027316,-0.03608405532233774,-0.03879472509885741,-0.04133852004171775,-0.009350348746417826,0.09056600301308652
Loneliness: Component 9,0.02969915146495849,0.11846236218308541,-0.0226694058832849,-0.0026581096477161672,-0.01990039275153936,-0.02123639784429508,-0.051998056055674036,-0.09086467354607457,0.09901745349060188,-0.06321640610384326,-0.035694638745069944,0.015287190080372753,-0.020119652266479292,0.03442520501043111
Loneliness: Component 10,0.004920498592983421,0.1094414519242841,-0.019976991843824544,-0.00035058396199998874,-0.014137894371111417,-0.017756808458382664,-0.05721917328829632,-0.09113485652205047,0.06132250271488537,0.011565757450941641,0.005184813834735941,-0.007349422274388676,-0.04694247920190458,-0.018860673932486142
Loneliness: Component 11,0.012249619901587508,0.10372205735611355,-0.018494616435248048,0.0018098012843978546,-0.012594109745278387,-0.0167421046579536,-0.05770102780137252,-0.09094391621926945,0.03724168319520867,-0.014118698676114132,-0.004644227176037411,0.01647685262889701,0.002824891436782162,-0.025530881507325402
Loneliness: Component 12,0.01890071065899466,0.10300473211521292,-0.019405083556179644,0.0013969341029474076,-0.010176959831424871,-0.017445633476650072,-0.05737398935319357,-0.09113902519833915,-0.03921268935701557,-0.026299453504167517,-0.0003454777228640886,0.08922721914898708,-0.017292795221496605,0.012823907316374923
Loneliness: Component 13,-0.019639321821817025,0.1056670298872076,-0.019153467804241413,0.0013741685103590185,-0.012045739971297523,-0.017333972157961904,-0.05850801846346329,-0.09113334083174432,-0.12771864585322992,0.012842817692387081,0.008011746522592834,-0.030852300277211513,0.010909488679654527,0.10716757141440236
Loneliness: Component 14,0.0029175208135272823,0.10545461180180336,-0.019284803488927468,0.0012410590223171005,-0.011932640138550993,-0.017572350550859556,-0.05790587664516519,-0.09100407381063416,-0.0036362314450199347,-0.017364064764237852,-0.005210128141566127,0.03155465815632595,0.011852133163742803,-0.01427884615653474
Loneliness: Component 15,-0.011723341661808821,0.10945977856796445,-0.020106464123472233,0.0001903147136562005,-0.013397514798359824,-0.01854140735394794,-0.057604707005211385,-0.0909278779083817,-0.05251863008247554,0.015178319787393877,-0.003911614337619865,0.01236889975653088,-0.009469374407887858,0.026629057621724676
Loneliness: Component 16,-0.014753534877767104,0.10197592876025037,-0.018532074964421198,0.0018650475395333179,-0.011901462969388243,-0.01668159447002757,-0.05672584389529646,-0.0910538065648141,-0.11520189397940611,0.010180510928908882,0.009902163901736576,0.03355604495085775,0.020230767238609084,0.026578872081662902
Loneliness: Component 17,-0.025895111133632475,0.1043053432157998,-0.01854065197724865,0.0016437217445959996,-0.013368470129398895,-0.016737960628183942,-0.057301982224976254,-0.09079417463466917,-0.15978620963004195,0.028911492191995024,0.014220035433994724,0.09363428344823031,0.01263096728671917,-0.0155056798658664
Loneliness: Component 18,0.0021536966083897375,0.10744769565543671,-0.01828828620878193,0.001985133412914728,-0.014838249333274288,-0.017136681609867175,-0.05916961191584331,-0.09111478232358197,0.0198397653939204,-0.001245705543811248,0.019491845368117527,0.04045541553649956,-0.034384336943197986,-0.04200328720284573
Loneliness: Component 19,0.0013518082628402696,0.10121488512032921,-0.01841855825556482,0.0028563165584857015,-0.012445595713541258,-0.015312488395768147,-0.05789455931330058,-0.09092350317683273,-0.04825104027192148,0.020716317657964892,0.003772875505292363,0.03157782829240894,0.017054841065477742,-0.023519013987231482
Loneliness: Component 20,-0.00851838551118263,0.11125782971923111,-0.019512527491787394,0.0001832504321987711,-0.01548605166529798,-0.018212631203491647,-0.05822986979020004,-0.09091251689578413,-0.07625956894340222,0.024988475711814687,0.0070409167902165315,0.036229518096316464,-0.0028268160135117514,0.0023090888476537882
Loneliness: Component 21,0.0060357101913718235,0.10549989858522382,-0.018993449312394967,0.0014475367010189975,-0.013214458915897382,-0.016796724705801937,-0.057942802351520765,-0.09103730502487435,-0.003402108786261445,-0.010277104907623843,-0.008285399964692025,0.028661619621377615,0.01856297729218951,-0.019224273063589103
Loneliness: Component 22,-0.005330353862917519,0.10349841074915488,-0.018614630369999413,0.001657013231012208,-0.01205055906125632,-0.017348031711713292,-0.057142202836583805,-0.09103782003055019,-0.01630189297836738,-0.004828311148699551,0.013603392732543452,0.05335622049796065,-0.028922477432512254,-0.022237285533530333
Loneliness: Component 23,0.018607988197621335,0.11250481116710842,-0.021519302640855574,-0.0003485376951022895,-0.011059377937618513,-0.018999621973711002,-0.06057797091921257,-0.09129370545504759,-0.052483702307523396,-0.03173035041134436,-0.02230881234302058,0.06651968808868396,-0.022016161115584076,0.08062732628603644
Loneliness: Component 24,0.03815981895139821,0.07983771624713709,-0.012548912857837376,0.00768839124055122,-0.009081830112725738,-0.010944956041327782,-0.05495040847514513,-0.09081065939284062,0.13142485589867867,-0.044649471752897504,-0.038702777942089275,0.018665466195262832,-0.05790799286317731,0.029329739414430147
Loneliness: Component 25,-0.0034626579565650057,0.08921874797982354,-0.014561994315253452,0.004532215240433425,-0.010938273764331452,-0.014133625745681628,-0.05411706939425964,-0.09104915954760472,-0.10704113771908079,0.023024581333204293,-0.0012308097589857443,0.07385743022290713,0.00526223200321001,0.0026650459630165276
Loneliness: Component 26,-0.018855552044904154,0.10945177960943059,-0.017334201190914875,0.002606028735456935,-0.020497058752955155,-0.015988444756642607,-0.05823810364375356,-0.09112055147870085,-0.0014236072178036557,0.0023617459212550147,0.022777848426427688,-0.05574031041276475,0.015106550205444356,-0.001937778969060521
Loneliness: Component 27,0.003412555126166131,0.10422093996742857,-0.019132282627586806,0.0012556078625207043,-0.012226506287098078,-0.017208061620324105,-0.056909697294319044,-0.09105072990333096,0.014508296399441584,-0.0038418218230012917,-0.013269044704875612,-0.006539448712813154,0.006982759982592891,0.005571813985679525
Loneliness: Component 28,0.007640453392049753,0.1018342564757372,-0.018673264496920316,0.001614961859534995,-0.013577861707021787,-0.017888045031796352,-0.053310047098965814,-0.09114677773625593,-0.029250140465071742,-0.016422158844221872,0.001490299383072464,0.06378976613707753,0.023982085321251224,-0.035949398138522264
Loneliness: Component 29,-0.007719732416690303,0.1043761522720409,-0.01978798561946901,0.00041029528955410213,-0.014699995371327632,-0.01792333676218481,-0.05237512980796401,-0.09111548842771007,0.003290965652558469,0.010692852503906716,0.002400199832566299,0.04816495503509741,-0.00995456168980942,-0.06231414375163554
Loneliness: Component 30,0.04597913742878455,0.08197353665171218,-0.014255609816282823,0.006401860101826944,-0.010018250651879423,-0.011614469201383435,-0.05248706708336556,-0.09127804783234801,0.14825421178021184,-0.05791417729631418,-0.033712845626415425,0.025474185817678064,-0.024888101760579023,-0.01123413548528398
Loneliness: Component 31,-0.009687620965945071,0.09857493667056506,-0.016919360839288692,0.0025356578769081075,-0.011314996830661344,-0.015911147544460384,-0.05696508933235539,-0.09109814764280266,-0.10991298267391544,0.04273500786502337,0.019990280878468596,0.0465998676699647,0.00034534218448169327,-0.009445136890947189
Loneliness: Component 32,0.010618462166036005,0.11505937131266673,-0.021254521957399054,-0.0008344369326054742,-0.014448807518190278,-0.019552333122564075,-0.05896927178133498,-0.0909614218111573,0.1305450700325621,-0.027110965844416874,-0.0009878700754568756,-0.06475948496262256,-0.004700178614434123,-0.022368108367860934
Loneliness: Component 33,-0.01867144017254769,0.1124341110469112,-0.019888949830720662,0.00011680703087140697,-0.013642314235615382,-0.01847771902405672,-0.06054193498675061,-0.0910522607444204,-0.11175623134762176,0.03236533044728421,0.010492619427003531,0.022780405637617802,0.03743818648560371,-0.009991750823166877
Loneliness: Component 34,0.012823396949207021,0.10259257541958962,-0.01878991524909145,0.0021750838043531496,-0.013409787713629327,-0.016342031636518886,-0.056225924624077245,-0.09115583110017315,0.03419702000661682,-0.04258326652877618,-0.020000789320981833,0.04184191819753095,0.00421653537572092,-0.004848020781193947
Loneliness: Component 35,0.02783970303656844,0.11312396145397076,-0.01989163082994634,0.0004833102985136822,-0.01352919894484465,-0.01860187652770868,-0.061584565449326924,-0.09090778767524284,0.21304977057943186,-0.011805778772388944,-0.04261464138147134,0.017045605404258916,-0.08419509857377193,-0.06364015421871437
Loneliness: Component 36,0.012424359572093223,0.10397791157204789,-0.019570688467337,0.0007619019010409624,-0.012066651978713736,-0.017825862107341585,-0.055276610919051165,-0.09106746253255563,-0.009384491899055988,-0.01741937350451899,-0.021334266229814776,0.03770475666086996,-0.008352210739604085,0.031209945285435338
Loneliness: Component 37,0.006984281212348705,0.10621836411926307,-0.019649182340362767,0.0006269516851314679,-0.015013297785196075,-0.018072620060975358,-0.05411021561715842,-0.0909668451468612,-0.06560639884388964,-0.010380384074451545,-0.004762675184429587,0.03452993053513808,-0.014541603206196404,0.06774541198502877
Loneliness: Component 38,-0.0183399428891259,0.10799786186124317,-0.020167483674506166,0.0006690094648801909,-0.013326028313560459,-0.017971723305048436,-0.057201636032362,-0.09088538346326926,-0.07631663672911655,-0.007425204371576322,-0.003093598628386772,0.08780143362266893,0.016907838510217304,-0.03621377529386733
Loneliness: Component 39,0.01761713499902862,0.1154181605743134,-0.02091575708147476,-0.000730735571362441,-0.014882571618106669,-0.019583303978099976,-0.05930579232473862,-0.09101314494763248,0.15446366998186167,-0.05337135600988431,-0.04266307682885305,0.019165518456142585,-0.0548587097880106,-0.005118910812575311
Loneliness: Component 40,0.007111026424845031,0.10448636320855514,-0.018475833802661185,0.0010999081070924464,-0.012189212805128755,-0.017499383290091274,-0.05742184141718385,-0.09088301755814623,0.02254335384126865,-0.03463332165455387,-0.01004430512661564,0.03829749147642165,-0.007719351453577442,-0.0013328406573380033
Loneliness: Component 41,-0.019436108895925255,0.10663921597299679,-0.02003384037797596,0.0002745706176720347,-0.010828330751197239,-0.018151594174093386,-0.05790002128676767,-0.09113608690936889,-0.13181078361395424,0.0430124626624906,-0.0020359323203160157,0.05196127560079954,0.017223510757822507,0.0022133580183371034
