id,Main effect canonical variate,Main effect e2/2,Main effect e2/3,Main effect e3/3,Main effect e2/4,Main effect e3/4,Main effect e4/4,Age,Canonical variate x e2/2,Canonical variate x e2/3,Canonical variate x e3/3,Canonical variate x e2/4,Canonical variate x e3/4,Canonical variate x e4/4
Fluid intelligence score: Component 17,0.021718613384331155,-0.0019047261558070687,-0.018368991837438783,-0.00016182637808612434,-0.018621750260472227,0.00437672879641855,0.03468056583596166,-0.01691599252299136,0.06918669493139754,-0.046506149964501226,-0.005438424567514649,-0.016176232789031453,-0.005677965073781863,0.026330690847490335
Fluid intelligence score: Component 18,0.011336496397319557,0.003832472937505556,-0.018754277217239816,-0.0011781243481683505,-0.01730993553478159,0.0036855073164506753,0.02972435684681978,-0.01719190068378196,0.15036045906617648,-0.02595842058733211,-0.015414307114638558,0.019670446829043647,-0.009670852178394116,-0.10765082961740957
Fluid intelligence score: Component 19,-0.0198586952091331,-0.0011358454967371808,-0.01676262897748343,0.0015239441469519005,-0.017368255083815298,0.006037137399964102,0.027705648011718976,-0.01703128394530185,-0.018648551252340294,0.01303618899148097,0.0063410609248908964,0.03253812685340354,-0.02062017231354631,-0.03250534841367111
Fluid intelligence score: Component 20,0.04827233708255701,-0.01619816833354965,-0.016834485746026973,0.0015304597420489705,-0.011262887974420049,0.0071480950989470686,0.03561698721350293,-0.017055738153677766,0.041701510254341476,-0.026962918467536474,-0.034301343746384653,0.09718396982984513,-0.015271321934901076,-0.01407755885284955
Fluid intelligence score: Component 21,0.0020989820656184153,-0.005719329394064549,-0.016961141577852876,0.0007745657189375605,-0.017346934282259828,0.005633870886223674,0.03361896864961054,-0.01702903740334641,-0.05990487699511504,0.02563313480168882,0.002523128964020831,0.018098081926995118,0.005236451316618722,0.010513062051010916
Fluid intelligence score: Component 22,-0.015333849380701035,-0.011221000617560786,-0.015927355984617933,0.002137856347566361,-0.019030901432016353,0.007007630979432531,0.03703377070769523,-0.016929661291431607,-0.2388174359309517,0.02077125773026126,0.016951246064093272,0.044428041306490605,0.014617216166542353,0.1267158252830281
Fluid intelligence score: Component 23,0.022841931434464176,0.0005260413162645156,-0.017774935641575756,2.215237275278863e-05,-0.0192432823159848,0.004022959703344507,0.032447064565753164,-0.017064192219691843,0.13954318934076917,-0.04879654970840698,-0.01783777868303793,-0.049513837666873305,0.017981867791626093,-0.01853495964037743
Fluid intelligence score: Component 24,-0.020226525805650788,-0.0017120327698951503,-0.018083815476749424,6.776157513067878e-05,-0.018608996489815673,0.004988647585070665,0.03334843557686281,-0.017004192365151213,-0.10268462456313375,0.007290355863020061,0.016892791499578827,0.017476184791399764,0.0085014254198554,0.03229734118373529
Fluid intelligence score: Component 25,0.02637945695086958,0.01264237005871896,-0.019845062924105327,-0.001665376465239868,-0.020857678829310482,0.002201111838315944,0.02752463632217485,-0.017312846903360463,-0.11049852042038642,0.00631951333696571,-0.00017949793958440066,-0.004448048116685361,0.04277738920063249,0.09240862088870995
Fluid intelligence score: Component 26,-0.010560680117973589,-0.004562613767922571,-0.017076927479964265,0.0005052605959935965,-0.02131415020085783,0.005279986961768709,0.03716844389164864,-0.016814833876346375,-0.22879063788865506,0.028581381096835234,-0.017065507204218802,0.07938462210760937,0.01704800923441749,0.11028145253582051
Fluid intelligence score: Component 27,0.0048267662012220994,-0.00548448833898764,-0.016817759058188338,0.0011162778710763336,-0.016963308926606857,0.006424574008473608,0.03172470444485246,-0.017174694776672862,0.031063050118432297,-0.022685608049710124,0.012960857015667107,-0.058115330737635744,0.00764437943100747,0.033959418423124825
Fluid intelligence score: Component 28,0.02721091027546263,-0.01319192570880152,-0.015323321332758698,0.0029951227124399783,-0.01833826702796701,0.007881271070663082,0.03597712028702943,-0.01701247624563535,0.09942567408152067,-0.01262741042755218,-0.01824917118898168,0.009847846801040594,-0.01406012023994731,-0.03712590875052495
Fluid intelligence score: Component 29,0.009017693255383026,-0.01648092273679527,-0.014679521031026897,0.0030843471203943077,-0.015631032961755473,0.00852211074007094,0.035185018869784285,-0.01693828740865033,0.16858508258742583,-0.02499678634705499,-0.02284660489163476,-0.010993517741829408,-0.02856171422932065,-0.07216876612046466
Fluid intelligence score: Component 30,-0.02295074742017973,0.003012599688934001,-0.018384538607187882,-0.0007166105821153594,-0.01952805883425385,0.0041522909385019735,0.03146431739675503,-0.01702916600562355,-0.16779160504746254,0.04288977718789273,0.024118955810845506,0.01226948074252453,0.03086821473873019,0.03469442914711187
Fluid intelligence score: Component 31,-0.002618056775196818,0.009375801156770546,-0.0203434283603001,-0.0018518856652079497,-0.0203859376202752,0.003229548741835585,0.029975901747720853,-0.01700959950848722,-0.0852111821997414,0.016502305177345248,0.011883832052823246,0.0363786796750725,0.02282498947674833,-0.00499668095792091
Fluid intelligence score: Component 32,-0.04395521102565974,-0.008878492996539266,-0.018470561438611106,-0.00010960571642293671,-0.01657765432485701,0.004695483313010435,0.039340831164035146,-0.017084133847927927,-0.18763997158669093,0.011738543443514163,0.040228518491057214,0.08522741454633428,0.047113491035059005,-0.040623206954617304
Fluid intelligence score: Component 33,0.031160195007056357,-0.0005513978784862669,-0.018657411432126545,-0.00011859927771844829,-0.01831226338178,0.00458246938630296,0.03305720258436943,-0.017114579479398595,0.23683542710046335,-0.05486842592985821,-0.03952991692478266,-0.06680795616342725,-0.02004325929512126,-0.024425673781368527
Fluid intelligence score: Component 34,0.0030925904184903675,-0.0008278109083516056,-0.016884626478047834,0.0012486554137325163,-0.019411257920723225,0.005676438216480602,0.030198601677507198,-0.017121617585523,0.01059539107780426,-0.008195541772056848,0.0054825939615022025,0.021263029795744282,0.019754354871589008,-0.04580723751671472
Fluid intelligence score: Component 35,0.011080898391151513,-0.008408540251828254,-0.01620096399536667,0.0017716071308118441,-0.01700870027624461,0.00677377697058322,0.03307282042265508,-0.017080522555073436,0.06357374742949823,-0.019130315250597135,0.00046695199164320826,-0.012508180454685222,0.011755301397346568,-0.03307660672242949
Fluid intelligence score: Component 36,0.027325229706617524,-4.725254081327936e-05,-0.017772677123611347,-0.00023613160897910067,-0.018323815171057186,0.004697188639555002,0.03168268780548751,-0.016981771322733298,0.08308285424943261,0.006212215000773694,-0.015507228718793868,0.03110739426190848,-0.0330226668768579,-0.044547338209645425
Fluid intelligence score: Component 37,-0.012842738258854725,-0.0031281392270372786,-0.018138538120534415,-0.00011332701128016094,-0.012174346640950465,0.004802558906641993,0.028751792093783708,-0.017106341988413973,0.06540919767404378,0.011597613189517447,-0.00423178522300172,-0.07990621638652987,0.019274358177247857,-0.02498590568877766
Fluid intelligence score: Component 38,-0.010306047155255195,-0.0070445376365418574,-0.01630708360748448,0.0026667140219673504,-0.016729512166364407,0.007447549617333944,0.029966869771673142,-0.016994131957817165,-0.06667994864183524,-0.01707407409400071,-0.007946474596452903,-0.011178774835938099,0.01856306809338459,0.07401015691945576
Fluid intelligence score: Component 39,-0.03638382544128549,0.0058228166077469974,-0.018895480546058656,-0.0008239550460176078,-0.01974293241529454,0.0039678705941509065,0.029671680806026886,-0.016949026498500643,-0.1474692105046267,0.03876926422123281,0.04971797579554014,0.0009368551725744704,0.05104586888469837,-0.02938457900987717
Fluid intelligence score: Component 40,0.016590233690070573,-0.006638034988933434,-0.015918885643923956,0.0011893764011380033,-0.017725544878057813,0.005688942593771484,0.03340414651660351,-0.017004798303518923,0.054104802353402794,0.01836064513144819,-0.0003168446250811011,-0.024998020779851887,3.196289705201078e-05,-0.03059231128705256
Fluid intelligence score: Component 41,-0.019040375730966026,-0.022347870801025484,-0.013347095898168978,0.004828975897222964,-0.013354741304591662,0.009600949900115644,0.034619782207074186,-0.016941609288393823,-0.2086808690984944,0.020591400608709298,0.03355898131476006,0.07249654935620611,0.011370968088313088,0.05162259399973187
Fluid intelligence score: Component 42,0.043045706592834784,-0.007224251487071929,-0.01593194354794709,0.0015735337114560783,-0.017579053512926164,0.006654567399641729,0.03250714743744101,-0.016986033321811526,0.19660252523803906,-0.01370948470898142,-0.016332511769671564,-0.01187272326951153,-0.05364184585228749,-0.05800025304421292
Fluid intelligence score: Component 43,-0.009761930088017842,-0.007963175351159077,-0.01723017069294675,0.0010937374651081788,-0.016502163875634655,0.006051286725560597,0.03455048572970595,-0.016947343344235512,-0.10383922904387827,0.03863971337982632,0.0045160805973820176,-0.00834538439718505,-0.005077173102728217,0.06434406247776374
Fluid intelligence score: Component 44,0.006354804872554363,-0.011013644464198278,-0.01645136419088617,0.0015168749134686316,-0.017571058874330955,0.0063628209519610845,0.03715637166457231,-0.016998355454713333,0.13676846246603405,-0.012163365665064665,-0.0024045663274428527,-0.0021609122777077245,-0.021430119506655836,-0.09225469381663576
Fluid intelligence score: Component 45,-0.004490714345724069,-0.004847977170561076,-0.017151319844414946,0.0010385942711854702,-0.018919624266514768,0.006363425302072944,0.03351690170880112,-0.016973264956910518,-0.043574698555137625,0.014756496436731258,0.005981712142653854,0.034178110376672906,-0.021414456245635375,0.005582121498139847
Fluid intelligence score: Component 46,-0.009962890853590117,0.020048098300149805,-0.020922669071634384,-0.003181502634763855,-0.021705914725685744,0.0017252773807727468,0.02403671075159625,-0.01646218135071137,0.13123716107569994,-0.007548878061503217,-0.0002405046917225149,-0.0908443924555871,0.025153337824115166,-0.06771961454483195
Fluid intelligence score: Component 47,0.006582637236333526,0.0027586354227506584,-0.0184297778900198,-0.0004928045799580971,-0.019252603227509893,0.004062758685403552,0.031353791589869014,-0.017117205233432794,0.03569371433433784,-0.020830101254640267,-0.00025395226955826785,-0.005533322517464205,-0.03421750875995535,0.031723807704085
Fluid intelligence score: Component 48,0.020267096299373066,-0.002944956058097204,-0.01640619395385819,0.0016300570098744791,-0.017283335058682157,0.006409450217857571,0.028594977843538323,-0.0172596686062444,0.08081775590409111,-0.012354434763843715,-0.018287429911804508,0.021877905327191926,0.014561803548305894,-0.06634850380535424
Fluid intelligence score: Component 49,0.02178622066364342,0.007253373040473334,-0.018758600378924396,-0.0014170469348162868,-0.020864365706012997,0.003331413475782805,0.030455226504138448,-0.017188788054127418,0.06921083009511322,-0.04220487250076621,-0.04062762509685026,0.016307490118782318,-0.039005665167633555,0.05810606321567447
Loneliness: Component 0,0.014782123325367979,-0.02613143760104078,0.03441623117600499,0.005430670872602602,-0.02111642823696434,-0.016708058866905944,0.0241090226562759,-0.04273889340630171,0.10789477929701083,-0.03017350537564387,-0.009030105087746642,-0.039243593279815955,-0.019952449841930894,0.005286997614047828
Loneliness: Component 1,0.01788267669190471,-0.01533939601401285,0.03201618638945487,0.003064889207100508,-0.02404457340650619,-0.019512004450334464,0.023814898274325532,-0.04292190178640135,0.03175243872337509,-0.025692355837098495,-0.00761701495482213,0.034619249390415587,-0.03670445625555845,0.021524815625388223
Loneliness: Component 2,-0.003939971033523166,-0.016182844691852324,0.03250268220000263,0.0034726484586981884,-0.02209455005195546,-0.019105595601585163,0.021407659686690946,-0.04301164583297697,0.0420673365154646,-0.0005602370269608051,0.009585993335655693,0.04287358185542948,-0.00893848064734678,-0.08896816506552625
Loneliness: Component 3,-0.011945612875618914,-0.011902589209794022,0.02970228472738786,0.0014511518979720623,-0.02252451788606329,-0.020781883820129972,0.024055554290545345,-0.04270822279713289,-0.10058154031207797,0.035597505562157114,-0.008997751577015468,-0.053803645609860194,0.011085650097703478,0.10475416896391145
Loneliness: Component 4,-0.01242074520270811,-0.016952948610382233,0.031504654190722875,0.0025659539825962302,-0.021420563667304732,-0.01953706907106107,0.02383997317538966,-0.042899594150091515,-0.04400989803761201,0.012382469157673116,0.005094780027356153,0.02539288401902175,0.003928914482803737,-0.015209894853349799
Loneliness: Component 5,-0.015517604835049577,-0.013804530189153405,0.031068262347470735,0.002180994627399246,-0.0209207206221649,-0.020750303886097447,0.022226297722490837,-0.042947508072546214,-0.09880671655223643,0.03247559992617342,0.029333373456507505,-0.06686138913258412,0.04385828940139641,0.04448323806611419
Loneliness: Component 6,-0.007594033603869662,-0.018703584555482537,0.03153277448355895,0.0030339222443812436,-0.02098577677975156,-0.019225489981662895,0.0243481545889079,-0.042716362517822515,-0.06900209962978972,-0.02846167669489293,0.002631573954716062,0.025329565022502817,0.003998146201915592,0.0579104575422956
Loneliness: Component 7,0.03134197911950594,0.00584934757314706,0.02783906827238001,-0.0013500270928203742,-0.026429390604959514,-0.02340603327763397,0.017497035129776274,-0.04278474055480439,0.09818355816881111,-0.03306997048261641,-0.01478145670639988,0.027443296860256896,-0.0015571773426341414,-0.04487627137899879
Loneliness: Component 8,0.022600170903562512,-0.014249758251951844,0.03211618208468729,0.003229051882594538,-0.021355020490021505,-0.018993542089587853,0.01925308686426554,-0.04292871612732193,0.011343644333783128,-0.021807115924434683,-0.019411807679289662,0.001618101294268831,-0.02550865201187376,0.07636600089006776
Loneliness: Component 9,0.02044757945543712,-0.013507427244972456,0.029419345192657705,0.0010797923519546438,-0.01890663611545092,-0.02109648812773128,0.02301141394355233,-0.04283019226198545,0.07346665852322314,0.011865752829273008,-0.03191652181032628,0.05666473719063091,-0.009534268494842554,-0.08009877878375049
Loneliness: Component 10,-0.011435370139895895,-0.01687807712529649,0.032128502416035334,0.0025616153270977787,-0.023057986193084815,-0.019565938772529767,0.02481188434776562,-0.04293447111582308,-0.026518561742095454,0.025632636572704145,0.009880472019585432,-0.0026275972084249272,0.004529536852393753,-0.022331856632932807
Loneliness: Component 11,0.01800719825025074,-0.011230852085462095,0.03161901921062848,0.0020819605603777758,-0.02405278369437756,-0.02005693231290301,0.021639588321720908,-0.04277175515670473,-0.06924513150597303,0.0013612604200387314,-0.0029327615760911677,0.07035492711221081,-0.024410370755942986,0.04287927455459403
Loneliness: Component 12,0.012528740820351231,-0.014455693044498188,0.03118991789830078,0.002490280934009887,-0.022282463535635486,-0.01973954593816516,0.022797503685973775,-0.04293144602497086,0.04463731250568482,0.028815790594095447,0.008507816479203428,0.01405496571469338,-0.023122231810365657,-0.06036491266406486
Loneliness: Component 13,-0.027523964057617895,-0.023108892046664734,0.0335924112610316,0.003671308121747879,-0.02177097664209726,-0.018404548242691835,0.026020697548654534,-0.04271741268852129,-0.12256603071143737,0.0006568966233565871,0.019899771289273716,0.020643305415928404,0.007296352693470969,0.046545740630983344
Loneliness: Component 14,-0.023161086649354585,-0.019126702177962498,0.031812484641231,0.003568870974200996,-0.020099411329739556,-0.018570741231248078,0.02241549912345956,-0.04284891706055416,0.07726366164807301,-0.018942953295107014,0.01908171467935457,-0.07931086303006989,-0.014969983234181895,-0.006282663416740185
Loneliness: Component 15,-0.014472750769548334,-0.0058945044018754835,0.031086819591320668,0.002310760517209262,-0.02749158335247147,-0.019891079709890555,0.01987958735567751,-0.04290248019688696,0.07926344887528242,0.003146366594543863,0.0024977598665696333,-0.06011814786871424,-0.013371645367951265,-0.02589053286970799
Loneliness: Component 16,-0.011040421332607332,-0.01656088170243582,0.03170497078976352,0.0027755914110132378,-0.022305004618812966,-0.018658598188323175,0.02304392230881341,-0.04274979243936836,-0.0312529312177256,0.0007865419596077937,0.0057339187625154685,0.01381258177798469,-0.0206723181005212,0.020551785485398318
Loneliness: Component 17,0.0027057906609965136,-0.013358117966905161,0.0309221795384079,0.0022156813109279493,-0.019987543799993627,-0.019945458542300728,0.020153259459857603,-0.04282715734457042,0.02930420532342154,-0.0228816724997953,-0.007417958775732092,0.060589062086426906,-0.006660009895122429,-0.050227835578449356
Loneliness: Component 18,0.01029800974373648,-0.01314430181606216,0.030403808800307474,0.0018328512791318404,-0.02051178445699978,-0.02023134876285156,0.021650774956430096,-0.04289995726889961,0.008718355899693492,0.0024390857371779447,0.008443554752408072,0.021121357487875057,0.011069425044165256,-0.04149376917667814
Loneliness: Component 19,0.014396121075805587,-0.014219354077452402,0.031615409827183666,0.0028037300899897708,-0.02202289984185991,-0.019252886434850434,0.021076000436961007,-0.04299278583325086,0.07145653466058718,-0.033925789892068986,-0.004147379479572897,0.014294674713745254,-0.0008580234061418368,-0.032423895521456796
Loneliness: Component 20,-0.01577482235848959,-0.008721990912516733,0.031148153626361034,0.0015972986859238679,-0.024385806370753518,-0.020552479233419248,0.020914824204419515,-0.04278789049917831,-0.018915174381942127,-0.01862522172534503,0.006479784760988383,-0.004973687335034478,0.02388846784599306,-0.0036289915218757516
Loneliness: Component 21,-0.02386353822732741,-0.019699878522692015,0.03298983949155846,0.003863008842812819,-0.021622835123983768,-0.018389776947019532,0.022859642259363214,-0.0429048103798136,-0.10051968628679622,0.04742408994767862,0.014128147241882038,0.011631303162463988,0.018982014300927566,-0.015509406594972767
Loneliness: Component 22,-0.006906375759099002,-0.012366784905481825,0.02964516409194901,0.0005907671759620938,-0.01691849764333485,-0.02150715822718882,0.020556509508120404,-0.0426933811123827,0.08018601897507513,-0.01656869769046459,0.003091952198173954,-0.0849626248091728,0.01907685490754211,-0.007729879341925055
Loneliness: Component 23,-0.0007272074972081376,-0.012467922611907474,0.030898695997857085,0.0021131822259218905,-0.023260033294245915,-0.019490665405784854,0.022206743088130948,-0.04288209039462904,0.06338387645614335,0.016045505591303737,-0.003345027341755625,-0.018255961544077513,-0.029174246026080486,-0.02938135463410134
Loneliness: Component 24,-0.028102886453824555,-0.012906385947025048,0.030251979875563377,0.001427608267713798,-0.022234953489099728,-0.020784633437739,0.024246384730608923,-0.04285020339499642,-0.1365214179541873,0.01651766680066721,0.02110059273689782,-0.028213334165787297,0.0335006908247349,0.0655129153034734
Loneliness: Component 25,-0.0013640120182554594,-0.024550876031954043,0.033457729039487225,0.004571852352922305,-0.019511518167431133,-0.017345613816508357,0.023378426623575633,-0.0425031067030636,0.06459152003791206,-0.014453318283902502,0.001491585284663358,-0.08754079392097072,-0.025303267342180035,0.059850262204589326
Loneliness: Component 26,-0.013959502208293421,-0.014859399975564742,0.03150330522378589,0.0020240336067658083,-0.021589760081219947,-0.020199583271338042,0.023121404497505337,-0.042887267772303825,-0.09564430288847978,0.03284999051123213,0.021483557970089568,-0.01941669795900025,0.013422171132542533,0.033345779024499325
Loneliness: Component 27,0.022746354429899734,-0.028285583829331218,0.03351486923170553,0.004573728405134484,-0.021328467342583708,-0.01749160917646324,0.029017062711442616,-0.04276291339052304,0.14131922083130818,-0.04188129219326289,-0.013157933229032153,0.06043753833633953,-0.01844722862394477,-0.10552395069153127
Loneliness: Component 28,0.008916309766486623,-0.012966124689834846,0.032042794833038145,0.002955655541946153,-0.02401315369103801,-0.019186677959299576,0.02116750596518418,-0.04287030525187319,-0.009336358431730113,-0.01911696470866504,-0.011641816179413851,0.019449753417727242,0.005055732277047043,0.02450596339159551
Loneliness: Component 29,-0.005489255908012179,-0.010074835569417554,0.030801221561503438,0.001989138175126739,-0.024064161145324784,-0.020812862636067117,0.022161499614183105,-0.04284281259155084,-0.037132912175467644,0.006384556666492578,0.016149981866814975,-0.023601035158904448,0.026229774435516613,0.0064803784577990835
Loneliness: Component 30,-0.008989929949739442,-0.010599596397063656,0.030963247324591957,0.0017874685516662797,-0.023405376926001493,-0.020466872904971154,0.02172113035180121,-0.04281552925539648,-0.09246924746992172,0.023095454151953004,0.021192447866009826,-0.017837739797405782,0.03305322228427926,0.023975933016655532
Loneliness: Component 31,-0.01292499155388761,-0.006993153885642892,0.030257016782336735,0.0010844945180064184,-0.023879272262740066,-0.021627471970096207,0.02115838681810069,-0.042864492412001014,-0.035848246984427706,0.005078554067890017,0.010262816488210307,0.028952744617708297,-0.032051467399295465,0.010680607655564158
Loneliness: Component 32,0.04277425787190589,-0.009948552439220932,0.028315001835111653,-0.0005824561446015367,-0.019258498033462194,-0.02218634452328134,0.02366084930536597,-0.042622477391699005,0.2183106783822685,-0.04670686189847524,-0.04832280265188802,0.0730083508142299,-0.06335476115156079,-0.09016034562202994
Loneliness: Component 33,-0.00724406023036436,-0.014469566337130967,0.030346659270866445,0.0017892665545532842,-0.023339368451950462,-0.020009807508862807,0.025682816472482526,-0.0426866631414479,-0.022383704510808147,-0.00913440477391019,0.003270063188165523,0.009313388623947885,-0.027305769598996155,0.03899636684288607
Loneliness: Component 34,0.004552996436283053,-0.01691431821821738,0.032241066704253876,0.003171881195215125,-0.02483343473583279,-0.019449615719806013,0.025784420774377672,-0.043014999238804426,-0.06344528656074709,0.003609794806370059,-0.00979748707505242,0.033584608040721345,0.01585367849494942,0.02474768873077854
Loneliness: Component 35,-0.012976239994004334,-0.003694969009168542,0.02896012313180415,9.018489989850257e-05,-0.024574118483293446,-0.02216853524759048,0.021387314708254473,-0.04282163563369355,-0.11339247245212405,0.021786246167690756,0.006372095346530782,0.02552704617963653,0.013850127053768263,0.03288071771158775
Loneliness: Component 36,0.024165601372538,-0.012894511781996937,0.031148614678104005,0.0018051567837008495,-0.022706824661091436,-0.02040958997851668,0.02305715495977048,-0.042819764811183485,0.019905272068618005,0.007126668561119855,-0.018421801620242075,0.026588845310300296,-0.01518998314554628,0.004156600197457007
Loneliness: Component 37,-0.012107555157779067,-0.015843944284726144,0.02933620726758764,0.00012521845073407275,-0.0186773733405259,-0.021930050250836813,0.026989942157695093,-0.04293883753979416,-0.07011945412107916,-0.00029735717426539616,0.02196508711526283,-0.07408251544760137,0.02774689224494251,0.08267979222432223
Loneliness: Component 38,0.010744977858889537,-0.012140809471581896,0.030902552823746345,0.0008148451100879909,-0.022888864097502976,-0.021458343657364657,0.024770619292534463,-0.042571563409236,0.024138941530807628,0.026418865523475193,-0.018467988934223568,0.04212787379755053,-0.0065903528680166835,-0.05688236118959681
Loneliness: Component 39,-0.005582499928916723,-0.01361354681862479,0.031239721627620076,0.002311434170041934,-0.02296407527146808,-0.01994322182463399,0.022969688117041472,-0.042830864868050475,0.004531379090899758,0.0028672408572394006,0.007288958774411832,-0.046996512458181795,0.007376091429818779,0.019350342375639484
Loneliness: Component 40,0.00916663779147531,-0.010891418757052893,0.031558741135945645,0.0016152756375457725,-0.02298982779245115,-0.02115978731619086,0.021867017092108934,-0.04296663043651773,-0.060939694953888346,0.029049288768877912,-5.7932408591387314e-05,0.03144918207740888,0.01584283305555832,-0.00617703874771326
Loneliness: Component 41,0.0008891563467870506,-0.018955925351983555,0.032949811459953446,0.00440048403607417,-0.020904359153425138,-0.01791450226319231,0.02042449127258524,-0.04278163474535988,-0.06994382357986967,0.024817613615675655,0.008304530540300763,-0.011178612169385215,-0.003791970705683446,0.052681418645037816
