,Fluid intelligence score,Loneliness,Lack of social support,Age,Sex,Education score,Age completed high school education,Alcohol intake frequency,Alcohol consumption on a typical drinking day,Current tobacco smoking frequency,Past tobacco smoking frequency,Attend sports club or gym,Attend pub or social club,Attend religious group,Attend adult education class,Walking for pleasure,Moderate exercises,Strenuous sports,Sleep duration,Getting up in the morning,Being a morning person,Sleeplessness or insomnia,Heart attack,Angina,Stroke,Hypertension,Diabetes diagnosed by a doctor,Hearing difficulty with background noise,Hearing aid user,Glaucoma,Cataract,Macular degeneration,Miserableness,Fed-up feelings,Mood swings,Worrier_anxious,Nervous feelings,Sensitivity_Hurt feelings,Tense_Highly strung,Suffer from 'nerves',Worry too long after embarrassment,Irritability,Neuroticism score,Happiness,Feelings of nervousness or anxiety,Frequency of friend or family visits,Friendships satisfaction,Family relationship satisfaction,Number of full siblings,Home area population density,Average household income,Paid employment,Retirement,Looking after home or family,Unable to work due to sickness or disability,Unemployment,Doing unpaid or voluntary work,Full or part-time student,Number of vehicles in household,Time spent watching TV,Time spent using computer,Number in household,Physical environment score
Sleeplessness or insomnia,0.04579047631264952,-0.08952075465374859,0.1383387500401159,-0.25939055033022734,-0.19144104787014998,0.19182149984028143,0.1694306731848494,-0.14249268101077983,-0.022132116754001497,-0.12215197262418405,-0.2732180739092187,-0.05203945820676192,-0.04933978221806014,-0.10222276874053626,-0.09083440129880758,0.04552105441502178,0.05529775122680843,0.13217511217549158,-0.01334721373899843,0.13657281276134606,0.008125080712028441,0.017089923835418706,-0.12841592805889004,0.015009043959490749,-0.11546530476073907,-0.11700727727759949,-0.06886310678093954,0.06353035611738496,-0.1684812169347313,-0.2284643105759999,0.16238890764358196,0.22342247808743654,0.08196718004486077,-0.019763621449313432,-0.0790721018076642,0.029100576664651365,-0.14559590846061532,-0.25344796005876646,0.012448403122368938,0.192251711052414,-0.2205800825428246,0.04493724501333896,-0.008940289702319294,0.2510020940067108,-0.022548197354298315,0.02667602314869996,0.315419997015156,0.28216592357669307,0.21654786997719058,0.029178395761196973,0.0030115163638116203,0.09995925972449769,-0.05025444181249256,-0.008625772053590124,-0.12519091896823625,-0.11370038119351315,0.242517001418119,0.14438414648736192,0.18883711424577554,0.28732708005167945,0.1876724795280664,0.1814421155826994,-0.015298346049137402
Heart attack,0.1517544916503182,0.12059148367155229,0.0666639442736498,-0.2546558151496834,-0.038574654395589984,-0.06978491100379301,-0.07600602709116538,0.16244846157412027,0.003596744551023628,0.16983435067834965,0.18005636983589435,-0.16201393308763662,0.23132176068709923,0.02726751236966085,0.05026541844265388,-0.025570729167660938,-0.13588746453691597,0.006913148473558436,0.1799728259070049,-0.1509489870561759,-0.2804382741249852,-0.05350263135038776,0.15141654960234607,0.1143819356415546,0.15061073220334212,0.24090302131338714,0.24384640401484298,-0.12636288395061132,0.36266578715512693,-0.017750670685191376,-0.2904439693647316,0.07768263942825368,0.005228421116605204,0.05085201241176293,0.2022145286858551,0.16139301607615242,0.12702550196873208,-0.07770356068002829,0.07174072257108063,0.22381996682890437,-0.059686332756876716,0.1724407132008517,0.17199882228604815,-0.2835834112794262,-0.1668895950204843,-0.054777721328143056,-0.31620006516258725,-0.29301351755981203,-0.05708189636246819,-0.14770239030304896,0.13594198253749093,0.20094513445939302,-0.1902941321681247,0.10765409967916449,-0.1345987168131853,-0.1311024316338235,0.09624949548681244,0.055605087953121024,-0.09912213480175258,-0.05443689607017225,0.05873827866918948,-0.1177237843768113,-0.24827828949184302
Angina,-0.12635733787959594,-0.02556078843273214,0.10432466151003875,0.1537611301230746,0.19806840093048667,0.13708534647714832,-0.0015161082045735176,0.22114655845005934,0.21419520304494544,-0.07028482386430115,0.012681846350077037,0.2208834939642908,0.15402601581106323,-0.3167529596165083,0.028681560987937366,-0.25556652383299966,0.19185450521043332,0.16500552655878922,0.17553734134203386,-0.14082148807811048,-0.025443555900784825,-0.16691698272254113,-0.10077482788891996,-0.07980955899331632,0.15158939859968396,0.4410267130742467,0.30706989181015754,-0.03205867877692752,0.008084544152071995,-0.21238895993172605,0.003093146434981259,-0.07948811393865172,-0.16125863977445304,-0.11176716924700379,0.16658193821371564,-0.04166825655511229,0.08047422706464603,0.13389665901950493,0.1616924798663131,0.15265389025359258,0.02140279999691087,0.21819778536367904,-0.034854764080881596,-0.013687205286925694,-0.11134840608974583,0.0809733797850331,-0.05899646217032413,-0.11435154316836837,-0.23110663062763523,0.025180460815997313,-0.0661613088629959,-0.5293641211353222,0.46358204900962696,0.085799586375537,0.1651094527647259,-0.05052022248031163,0.05739721616223378,0.21965927458197806,-0.0048014751788897116,0.13858196265347622,0.22409396753733368,-0.06011198121778695,-0.007298329799418022
Stroke,0.17931164207151792,0.045037382263464903,0.10644860786104866,0.09540434893734032,-0.16317649822888033,-0.23773025928788072,-0.09640766955887219,0.2225988591010135,0.050706783535174396,-0.15185917025316528,0.018871207118962254,-0.25945941627631075,0.13452515567119785,0.23929569043468776,-0.05820605358816777,0.07599994425288611,-0.24478159878248668,0.05025407481148086,0.18861156968987808,-0.009043963696783534,-0.019696527212103354,-0.2368543414606802,0.005982195326702355,0.2338030527419474,-0.05719322037795414,0.010871376083109572,0.131503672271014,0.08979389905542698,-0.06950532072492824,0.18716763476788248,0.04260700159395208,-0.12800449541132478,-0.0935182238563936,-0.2510801361527611,-0.1475591729340128,0.010094685803223312,0.14608858053067209,0.10612041426048786,0.34030197140389334,0.1840855375936024,0.14080058691334454,0.21012493629715967,-0.06419016319638238,-0.07318951652402858,-0.12147965635985422,-0.20562842497586162,0.010460414251326697,-0.0828062269713126,-0.10376085846534812,-0.38046969974264233,-0.04931767350010717,-0.034936362297658764,0.10432095830507722,0.03410421605245873,-0.11178791937151834,-0.02827073513603214,-0.1364102130357746,-0.34374988748957497,-0.009508428456935959,-0.031890481093068655,0.07149287617184255,-0.12268205767028609,-0.1616758303864188
Hypertension,0.0032032868592260285,-0.12390223298532764,0.151691628054529,-0.0989706492648758,0.0602795424563658,-0.2051747431313189,-0.22265455565549874,0.05956593443518653,-0.10253529967796239,0.07163398521650952,0.03578068113738388,-0.0065941290390343155,-0.09603072626732807,0.07373128065732468,-0.06309802042385976,-0.003055941574016231,-0.05735739760402846,0.10250013814958481,0.36056975161976607,-0.19242446371995997,-0.10259714858706176,-0.4807779923862787,0.25207957257809926,0.06833630744059778,0.31273350284491436,0.10227285015064894,0.09661904686238884,-0.023004423475446723,0.22976067148573193,-0.015217225858280154,-0.09043038046404485,0.08057618603630329,-0.0033326492910066394,-0.17625871405993973,-0.2696832468908515,-0.3666725113919183,-0.1274246941879087,-0.27228209606634196,0.020831582714688678,-0.02067065117326346,-0.1695255398720093,-0.10950299029645906,-0.2874907000269367,-0.19473701346583547,-0.14851815685899825,-0.2676450921448663,-0.1902714935394911,-0.20049453641078246,-0.12488092777300805,0.007296005198379301,0.11747139305287191,0.06225340121036177,-0.03321090698900747,-0.05278125504514959,-0.1144886395474453,0.06957805683077473,0.13166328441332892,-0.23893457915090277,0.04659425466541239,-0.32551742304943426,0.03954354515070801,-0.15207344286094007,0.04756559116680343
Diabetes diagnosed by a doctor,-0.01362963084629494,-0.24011081892855862,0.08123196440849345,0.19788873368667476,0.06510448884982349,-0.17443177598474,-0.07751889807168394,0.25863783791816386,0.17865107133305444,0.04996117285639755,-0.001450439048889456,0.012949711904268886,0.2060581935916914,-0.036916380208322,0.08090506276173141,-0.018722610348592107,-0.028728160897934944,0.14173364585828122,0.06323137125786024,0.20009406818733955,0.13848507407249835,-0.07393401277019086,-0.11692684516750437,0.016400942637384418,0.12157134229789891,0.17445246388845878,0.09696931947770174,-0.026875060383104395,0.031317131351245406,0.13783445587169563,-0.07170619679553804,0.016726337445968208,-0.21125834952285172,-0.26979718517866946,-0.03210236035887411,-0.14711580190238135,-0.007780580908343407,-0.11538925186913734,-0.049066525114926186,0.07920243383253453,0.04221112560193656,-0.1268284802440671,-0.13237814826448802,-0.007352472107792689,-0.05949246448907599,-0.1310006690522802,0.03728103116189534,-0.056764053046303144,0.07287478075682992,-0.11309613669748007,-0.09311913786342922,-0.12725295548847965,0.13001877092229644,0.11683984488094887,-0.16635558002429135,-0.08257685256835404,0.3662278973677045,-0.11208050759293606,-0.2383673215230461,-0.12779574721602324,-0.11330146026843269,-0.22229937101237443,0.05219611980254302
Hearing difficulty with background noise,-0.05283772653010366,0.22370795798656784,0.02611880320227863,0.06083169447022439,-0.1717230359953078,-0.032011281679308536,0.072657763605014,0.02559363437150793,-0.058022834554620206,-0.04210486902108375,-0.09308631730936803,-0.09969966490364472,-0.027570907261565452,-0.038983063380351124,0.01729128420314331,0.004551653242693404,-0.09550981082417921,-0.382243613654783,-0.09097271154118533,0.10587277592395364,0.04548768629581532,-0.19366725522684325,0.40584455217030263,-0.16026640585743243,0.19021947548045323,-0.06566864830205013,-0.015168437695492764,0.036684105360912586,0.09839790725310578,0.13745423557468803,-0.08800104181581737,-0.00787747691253714,-0.004146136395339129,0.0763058519933483,0.14475992351337066,0.030538042065567234,0.09975751571600962,-0.084057756155347,0.2047370193670743,0.16026992655092215,0.06148163268554337,0.25139867951414047,0.1184490695974453,0.04434127224338016,-0.0013736649120415715,-0.024268941482815855,0.0654293386614333,0.008328695297389579,-0.06812957695583212,-0.0946943876684288,-0.19997246073431646,-0.030866062079963497,0.06635584651524354,-0.2173238953129034,-0.11474281243440866,0.10078562914102226,0.1609997313953264,0.07154776286406588,-0.1525814312543776,0.05950289985486676,-0.02819453223209546,-0.040609784464592076,-0.05621398703261393
Hearing aid user,-0.19611597298287703,0.08685605629432448,0.2611448242659336,-0.023260441693865888,0.017452463754630075,0.09078259341966086,0.09872305271459729,-0.26783431493867116,-0.18222131541350955,-0.06966194937923863,-0.21480153183926448,0.07359998739367382,-0.09434251908242876,0.17233187316869342,-0.02535158042703668,-0.0923291153231357,0.03683059873994856,0.09424859153136503,-0.2750417499916866,-0.1254475728944399,-0.07078339405278454,0.1464383937995286,-0.13519202871273558,-0.04743078264305734,0.03688853866426813,-0.17979607676770576,-0.08629998903259528,-0.01338835463957787,-0.09024696122191359,-0.028156091588576782,0.14690817237329953,0.06976407268099956,0.17880535343273063,0.08075859553834958,0.027602111401642367,0.19946879291422184,0.00760559173214891,0.0667464556880733,-0.07130978313026799,-0.1818019304545974,0.03697870627615925,-0.01708878164344183,-0.05666496407475753,-0.08087224143209779,-0.05405762685222089,-0.12384176232116753,-0.08874625355476194,-0.023823653456719492,0.2719820765802986,0.33846584042591643,-0.1476225796243525,0.10086244326722743,-0.23476120520014543,0.027344718433673445,0.012542887451438353,0.19277722109235412,-0.07085665097547851,0.27532092318106643,-0.1760334655226364,-0.002091862965284488,0.07079976099832438,0.15798490694306708,0.017056035957194682
Glaucoma,-0.02094052120894479,0.00931080407936532,0.19208114425121306,0.022732723658594377,-0.14726539110306014,-0.06589225607926526,0.09619280980524048,-0.0005043883286671058,-0.21218660735565395,-0.12440816350371664,-0.0723264760206691,-0.03474653140183872,0.020322374424076924,0.11304755246868631,-0.0235209000508793,0.03295486209794718,-0.015410428956025405,0.005177567375777106,-0.16388051241696322,-0.012517895088408847,-0.024195617269833106,-0.0874798045245475,0.0173109984671768,0.013865464255753595,0.03741310357914623,-0.10649789395359531,0.04944070069244262,0.12320735433602277,-0.04677605180451265,-0.015838723453757964,0.07108462495463741,0.17827077555692813,-0.019696621217787393,-0.2357420838050232,-0.11330255895727943,-0.13742191436463963,-0.04759617083843295,0.11555652726258386,0.04054446669225769,-0.026547523708523594,0.12220637497053981,0.11088316115346411,0.021786710559708006,-0.03633026939114503,0.17191375517389018,-0.11876543676074772,0.028214031443706624,-0.022251887141223926,0.0489213202050799,-0.03622699063205782,-0.058857578551098556,0.16644828919035148,-0.11612188254323676,-0.0445943177254907,-0.08019951283064856,0.12836431261143072,-0.13680300797425704,-0.20392581050987613,0.1049848284611173,-0.15522690484415047,0.1828877237183958,0.0713012533412591,-0.15278596742362974
Cataract,0.2552077659037983,-0.17886452244530976,-0.21020613656178996,0.25788515673779344,0.17759820072487023,-0.23924896067888882,-0.3184155977704273,0.381285135029037,0.021297987395616114,-0.015986857344295363,-0.004394748178628371,-0.11878619938888751,0.2304962883249565,0.0863218885340156,0.12876333895514303,0.1213189627408841,-0.04277155977390541,-0.23976658910837015,0.009773088368845509,-0.030842884544088834,0.11023262952221646,-0.038977281212287225,-0.08085207171730104,0.10620397030099482,0.00613136570101895,0.44576050736197775,0.18367076182880468,0.06047105949523488,0.20955031391173207,0.2003649283106051,-0.04321375433256228,-0.11292268653825939,-0.2950699873528355,-0.2192570327971341,-0.11176268004815049,-0.18552023303944964,-0.05238498916635185,-0.016582735097099375,0.00903068910990327,-0.13499074521445684,0.23294136570373822,-0.10469412837173439,-0.009532209155611728,-0.13566175277137862,-0.06774802724827571,0.03845575532079102,-0.14175393567123212,-0.1680347287957528,-0.28058152902895767,-0.056843873821554765,0.17493464256216232,-0.025888687702703327,0.2188981119061865,0.10397859250342299,-0.18598956512274514,-0.4290924151975244,-0.058059592124525924,-0.2997491905295474,0.07891226800616602,-0.28514258161208805,0.20684931148229735,-0.22508492967458196,-0.03363312388095228
Macular degeneration,-0.3581096875531589,0.20919779318009826,0.11168913544392191,0.11400483107965109,0.06239322937359798,0.2810904219660892,0.14207622704991366,-0.22453995073928482,-0.2371391023890427,-0.03141774591385351,-0.10467905964827827,-0.06743438086351959,-0.1438927439911126,-0.018702241228232875,-0.06102112152209649,-0.19594724261465896,0.21500257195801611,-0.012069761609569685,-0.1263490857094109,-0.3335942428052413,-0.2538494045707166,0.10220119537628126,0.07709290339225798,-0.03068405265907511,0.11964987819361647,0.0972391994239907,0.2462746113847601,0.17454115317797958,-0.19857610233242806,-0.012013925933034172,-0.0021883801946440793,-0.1517627864694312,0.1772634191326726,0.2762634069097346,0.23672319222040214,0.13966234047296802,0.04579939973409728,0.20087440693825423,0.10465554608010394,-0.03543365355009022,-0.004459735855066667,0.0856465487098025,0.059119551191079006,-0.00041914268791879577,-0.1687257719173197,-0.05996154964107505,-0.04556935782030617,0.007618765308194169,0.04660364243930932,0.19281542103640387,-0.23093310684563836,-0.2513197931846451,0.16359197390758623,0.18095073895864847,0.21045261918527997,-0.02023317462892069,0.05025786633112824,-0.04768471331782043,-0.029769521924168412,0.16209907588239747,0.23449683988688236,0.18192867032196983,0.04679390907206235
Miserableness,-0.10717113953187958,-0.03374503423736027,-0.08414987765589745,0.02690699074068646,0.024927100963454046,0.044917241182380226,0.04769655781700353,-0.12177285902009274,-0.11181894789336931,-0.1864626785293723,-0.13532626802054643,-0.1355071268501942,-0.05454403276467937,0.011425234307814372,0.00968654178073924,-0.17323260950301636,0.029456215437822553,0.04297374667171835,-0.11785758735323361,0.23680184911301147,0.1506522303545182,0.05879112498949425,0.002644490129425201,-0.13062957430732566,-0.06983821974752923,-0.08056047485733332,0.04767596178106395,0.10163974178085286,-0.2362135265052702,0.10133385453859,-0.10426465072552928,-0.03542413734243654,-0.2626192405132673,-0.09487559685451924,-0.026101245320516962,0.07108526916001268,-0.12296636665984813,-0.16950150739411002,-0.04204827369965548,0.15823708430228603,0.02595516473159956,0.02534445889696399,0.09648334795446152,0.3580344972490861,-0.13950232847883656,0.013583099894784251,0.38204098982828144,0.3305242566061562,0.0621879957880077,-0.046896321247030234,-0.1989971137146665,0.07569749087797832,0.01270304309770988,-0.12691316684058462,-0.07468405875651278,-0.040174291380048445,0.06395104361326663,0.054618356119891395,0.06940724024042885,0.14575781722404238,0.016314104657993683,0.051935296968382894,-0.05561632141485233
Fed-up feelings,0.13278326983671523,-0.39962943917679733,-0.15961646561232595,-0.0841910096631148,0.05445059168790753,-0.18437920900689334,-0.21557851089443486,0.014319292912941307,0.004259597320700543,-0.15135005989687667,-0.24327252259366774,-0.15277630967474323,0.16608901208105623,0.09064824089353163,0.11847238680517842,-0.018362817386459836,0.04427124684172462,-0.03615434279714119,-0.04210550829252817,0.24254290561101993,0.18754109569558192,-0.2381013651519477,-0.10592411948401548,-0.014753582809003558,-0.052984974578973824,-0.021841011482523945,-0.1216292209225843,-0.10695671094304533,-0.01856542280201407,0.048834088205965874,-0.036350810006958785,0.16738959862578343,-0.21302474902674914,-0.22630070241280345,-0.17867862679659524,-0.16010375822042236,-0.1542269562062947,-0.30625765874159927,-0.18143679911635635,0.11606019786155478,-0.15791224348074484,-0.17566883655031804,-0.18670816153298633,0.16159335027164362,-0.13389509141759018,-0.026217752686223183,0.21244407241629706,0.13622518420424498,-0.00014657823896859214,-0.09406319832024743,0.023526039953386608,0.03717742926799568,0.0508094424971958,-0.029570628225210453,-0.36329298724899756,-0.08604196985237597,0.271738017740369,0.14708400295242977,0.0599300438560383,-0.012792565345593497,-0.08593495232136315,0.05797305704854575,0.09709210090938154
Mood swings,0.045499534221063564,-0.23654240315962313,0.09962816591577811,-0.07951510985318723,-0.04551087901202756,-0.2325017970683607,-0.04601840922413397,0.12110884704225486,0.10154615101824156,0.05823047658932889,-0.10173198736771684,-0.09385365812463356,0.2543297868884143,0.09080948161291927,0.08410299387655971,-0.11694177873331428,-0.016169888619560455,0.1317572667901817,-0.0682684040065313,0.10047057054157091,-0.07317388048367894,-0.015084149516392283,0.10170279987590092,-0.16390190996759388,0.13414722718283031,0.03470275327673636,0.051746685360751846,0.12909080466628312,0.11768630988548928,0.039773767479781556,-0.19861436005060018,0.16576397422492392,-0.08749398231192718,-0.02916313274186182,0.035548721342963455,-0.05331176711288749,-0.17145554885401915,-0.19340805026374058,-0.14976900139984967,0.08160935431855262,-0.1875580694149899,-0.016708247831568792,-0.06999679899188946,-0.07583495957431789,-0.0892543352862702,-0.12320780078101103,-0.050983711428306294,-0.09780496974928055,-0.051940330559336445,0.03994586115996548,-0.006620156618376332,0.054478642547567326,-0.018226880486148324,-0.2504215329599487,-0.06708987089329421,-0.0749451705622567,0.34889862203601546,0.20552982466260175,-0.06773474302683462,-0.05641798062614473,0.030890606410671432,-0.11200655365024235,0.032664506624206474
Worrier_anxious,-0.10349326424151338,-0.008490937233073035,0.032812322297812294,-0.1414305727759764,0.1792464442594039,-0.018771329366650578,-0.015046925662644279,0.2268872508383014,-0.0034519574884514497,0.16143517891779138,-0.018528569886276068,0.010997881680815549,0.1897259350082207,-0.0964360019708263,-0.0027400504352011875,-0.16577734840741806,0.026128092907496483,-0.04022316792519685,-0.1522792578454416,-0.08419327089648856,0.031706300831468415,0.007780751965251265,0.034271726978956384,0.3323522472635152,0.15060306962179218,0.12649675466082239,0.08055598417638542,0.16663511782016655,0.04740348384205268,0.24772109160700417,-0.17490214734105788,-0.036822069492366744,-0.020157810158757537,0.1629151645447975,0.17020873660534433,0.12891877499493903,0.13097550773210817,-0.03877134080095175,0.07708507350618496,0.14205822177397173,-0.046294091490119295,-0.08114752101497319,0.03563402467091994,-0.04895240063213978,-0.19017291535538072,0.046168096350971924,0.026669828421456373,-0.040130615222152693,-0.026731848942056723,0.05307694076754421,0.08755860108193539,0.10104686811185389,-0.11380473815973279,0.051529709194718304,0.055336826084571085,-0.044645024217673676,0.2704772591522528,0.025329530063588235,0.1062660692228405,-0.034777033190642834,-0.05262512199160666,-0.027553532134218555,0.01039041598439024
Nervous feelings,0.12382506536605672,0.019848429644184377,0.14152113623751686,-0.13539396922476035,0.09193396699485414,-0.2812238288394037,-0.31334861836884514,0.2706271361812362,0.008374170641756684,0.2748801128458102,0.16171911480992376,-0.018397334528442052,0.2694986845288762,-0.039161670854352564,0.0027815924038657003,-0.13100784094489026,-0.13872859686152217,0.19921078612980855,0.0830145064650176,-0.3470792833394857,-0.278765578235789,-0.02481005606904292,0.20777673702318633,0.2108304539450945,0.25435887546674124,0.4135564545227696,0.33850430447372276,0.18089684156926109,0.3080360342247761,-0.09837208851023196,-0.23472647596487298,0.03986946322293348,-0.06501946352542409,-0.05470142304088122,-0.04516821246891582,0.06760103546085244,0.017146402065988896,0.016809209174801415,0.007969572378952907,0.023216107312847484,-0.1621871645567307,0.03151898872152093,-0.08823721779652972,-0.4345710090571755,-0.22946059658967904,-0.1127273494389551,-0.383672814883869,-0.3841995076042266,-0.04366000582480394,0.12618753081236103,0.15581821968703707,-0.014539981842667181,0.0446039499383439,-0.16783530606163236,0.10463000682238341,-0.13301954747338796,0.014556696756277892,0.03442535687300374,-0.18626969045299457,-0.1550069395483089,0.02603080397604534,-0.4663467796649707,0.21744010410774298
Sensitivity_Hurt feelings,-0.09143333151882468,-0.05194262904452909,0.13270375145661809,0.13317276585004045,0.49474928095147974,-0.054505110814385145,-0.13812992193508572,0.351403549582767,0.30466360587873176,0.42909023252757694,0.18697994921543765,0.13278803577748663,0.2210955706177351,-0.29126344315692565,-0.3157352636701161,-0.21238390665981755,0.21320309967225634,0.048008712262143385,-0.006707947290997668,-0.034448581231370394,-0.11993260708307257,0.012230181304676853,0.13751896013321976,-0.11862046725580423,0.14205512374598128,0.37721002856329644,0.1878839317731563,0.010620514989224627,0.19657655111921377,0.20882042156192437,0.028289388230569104,-0.013082284658860889,0.13271419451982322,0.12356794059535353,0.2982328456022938,0.06229088930532493,-0.07182302250608823,-0.006661858578921983,0.08823832190908984,-0.04020390375961494,-0.14189955555949677,-0.03156998433542907,0.02955359454254196,-0.20478705301153596,-0.2018089291164154,-0.06667045803504812,-0.1534967510170983,-0.16226110827201445,-0.15165083941839141,0.14084443383419168,0.012977874879114119,-0.18977541617260696,0.23451356601106185,-0.3469863355186014,0.11022634954100693,-0.005314918575963425,0.46440232390408737,0.020880028776602357,-0.2472700472092225,0.09493253669785805,0.09532453119221021,-0.22322678846620103,-0.09710127768126729
Tense_Highly strung,0.16203384710753446,-0.16181614566883287,-0.050222880084403544,-0.03514967537019816,0.2828959693958888,-0.3622706390575721,-0.30321182300339766,0.6016313726897377,0.26194680131247045,0.1693202481164144,0.26086218262603506,-0.024656402975809,0.3673539097929872,-0.1122973082798991,-0.20788504793090407,-0.10483144844215628,-0.04040625918778945,0.1858487542577075,0.1810869661065849,-0.1651170903758078,-0.07520635646710391,-0.08575037415746664,0.001793267275583761,0.2468654379572513,0.026705189546628465,0.3885336240548114,0.2875164795275186,0.22835594820745134,0.37174047844439007,0.135740165619001,-0.12834446766140828,-0.16352002206527147,-0.12393218194620982,-0.20710375484466964,0.09442818967115724,-0.11458537333101775,-0.01032088626560242,-0.0769181279517713,0.21346331541659203,0.04976306691933414,-0.13508094795190936,0.1862842611941531,-0.06136124543503779,-0.37627505154194707,-0.20385849279745907,-0.2118840907735843,-0.2874337778597467,-0.35844758385233816,-0.1652433131508965,-0.053152528895319205,0.2381351596309987,-0.04521706992377931,0.2080111610605466,-0.1565196753560697,-0.061865048783535506,-0.23402257036889637,0.08106596731148062,0.022475056928699857,-0.04247784116504689,-0.1514435420285155,0.16965589808161907,-0.25316961657397047,-0.14969622940067082
Suffer from 'nerves',-0.16716845255546456,-0.20598510238616316,-0.21790225170432162,-0.11369436375727596,0.22119819103261645,0.11316821893850416,0.08427324958394827,0.09516255543935923,0.09729759094499925,0.007071781164519706,0.20894693020560046,0.00234339607289509,0.1723866819897505,-0.07148941496500992,-0.16480156002993956,-0.1713892216400328,0.012578111514905758,0.30350829030812376,0.1662321819125878,-0.04319308262506013,-0.13218304976201006,-0.181021396105557,0.11412323038859616,0.2913680317978987,-0.001622683867447182,0.052798469278772145,0.22039258584822682,0.23170368238076716,0.047437994513899226,-0.11601171689597171,-0.3228777025213509,-0.20268161672272397,-0.15835545036319323,-0.246386402444092,-0.19442230794094695,-0.17219453337970067,-0.10563828034587772,-0.25730527335061437,-0.02156393565124434,-0.029309718567000324,-0.3675485500985031,-0.13456398513249576,-0.4055799666067894,-0.12995668574756575,-0.15594294490931412,0.018047051223672596,-0.10222930923412621,-0.11983486380783617,0.1812264103888745,0.19254375666332793,-0.11237053233622656,0.010965872570996602,0.07990259147140495,-0.07718538625013663,0.03415782489309678,-0.08231298809181008,-0.18983162780181975,0.017897709193967052,0.06742961085607023,0.13131575087324268,0.13831687650697136,0.011111460408353613,-0.05868013951057889
Worry too long after embarrassment,0.18910350982886814,-0.08475057972597684,-0.045216398729665506,-0.028528208137837022,0.29589098129459906,-0.2172638119168318,-0.18642327358228666,0.39864488372335455,0.21546509378361142,0.2126615657673334,0.19615202170052573,0.14283565158169292,0.14148472662722997,-0.1775772599056027,0.05714377933839152,-0.011567253227197013,-0.030845506015055067,0.02718876544058462,-0.1030234685544332,-0.0848905113534335,-0.0991620811526321,-0.018115278655748735,0.06111074025043628,-0.12146956988619928,0.29136544848266815,0.3059514348795228,0.18535278698845306,0.013838124650007303,0.24647123300764598,0.0686637669546963,-0.20170646976023654,0.059266763559417325,-0.03487438523213008,-0.009989286336905588,0.18977113771273776,0.12614367947687485,0.0371630410379626,-0.024420575680448937,-0.061549421875961345,0.03230296218475909,0.002843667841106046,0.09503671267279934,0.13524279634961384,-0.11845753525404586,-0.006342708582273806,0.1273611233369909,-0.12516832268756223,-0.1315333454644819,-0.2465962409925317,-0.01282366051151966,0.3754962590120354,0.10074025843179361,-0.01040209147919875,-0.2942607837132916,-0.1970703211915095,0.14923909700954616,0.3054498591224584,0.1746635870026437,-0.03308515286894239,-0.17058316158311945,0.20723780724310623,-0.16452172189986128,0.048462511962695014
Irritability,0.10945262899263786,0.07377856257188939,-0.0807075634143549,-0.08250165611533875,0.13092061514989403,-0.18124128805542147,-0.20041185849852225,0.3261989873017038,0.02239625280037179,0.25406185833744993,0.20041060034136232,-0.13385265610093022,0.2770166991603498,-0.13744508276314427,0.01687344268742213,-0.13831341085588206,-0.067596474835361,-0.06402769602487576,0.010063043270757282,-0.018302515665125352,0.18862648064503085,0.11692591857258419,0.06808075488111097,0.059141768898705586,0.11894881971193627,0.28993924024584616,0.1955787372266738,-0.02519279881260043,0.3069184892827375,0.13551831543606804,-0.11962035432623702,0.14117742987889118,-0.04914047878865993,0.05199972615713669,0.19967088789569695,0.1558882183021164,-0.0712553052329551,0.0846831230428231,0.07081426027951908,0.004182443377860475,-0.07271222454837795,0.12803832150392802,0.13063230642706164,-0.22210592944170157,-0.2168471711333371,0.03607477791560961,-0.16819725257999388,-0.20227204792591905,-0.0327262970171034,-0.14118199357898606,0.012098316781052236,-0.13706931525077554,0.1602174741207922,-0.04245867324321447,-0.0021665803501920975,-0.03158816710492402,0.14440302521498471,-0.036673801336394,-0.18668555905497214,0.022377881339284464,0.08740730137729166,-0.2681773164063461,-0.017172171472005195
Neuroticism score,0.17824286236991713,-0.1711979105302057,-0.1497932202194498,-0.1148209104891309,0.2786586671896751,-0.2699390006056022,-0.4120488607617829,0.367044255134483,0.30543054084417454,0.10143230177140662,0.0657508619759022,-0.035834238002484926,0.23218901351635785,-0.1186567780464,0.07857466959817042,-0.14560016228585287,0.0313171494981626,0.09344307409855283,-0.03461631961886428,-0.02913929466132022,0.020337706973273806,-0.10873272513306596,-0.08163654430499732,-0.05121511763620453,-0.09265366206429629,0.30680929657328077,0.19895057628018997,0.051237342776544306,0.04512344217718108,0.08289914110414669,-0.2817395629903848,0.003031005881949356,-0.3363940420082498,-0.010151612016525273,0.1369492371142038,-0.043288882128084114,-0.022639130347517952,-0.10364701628384324,-0.07840342732431065,0.05362993598979882,-0.14332535895713014,-0.001122972466596995,-0.017143104096405053,-0.02574446063097354,0.10528677135279733,-0.1091325275590889,-0.004674029140290261,-0.004271234415890179,-0.2547812263170058,-0.03299895316095356,0.1703556955858849,-0.05990706086004217,0.09793788897100243,-0.019655503036119217,-0.02516684856907313,-0.21932922968421695,0.21728930897858162,0.07978270203838515,0.12342777500019006,-0.12304947032744247,0.01863769772795961,-0.008606246606461563,-0.06100812481342806
